"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"976486";"1";"Petersborg";"Dundee";"Skippund";"52 1/2";"Fiin hør";"Daler";"13";"Skilling";"6";"";"";"";"";""
"976486";"2";"Petersborg";"Dundee";"Skippund";"263 7/10";"Hamp";"Daler";"43 1/2";"Skilling";"22";"";"";"";"";""
"976486";"3";"Petersborg";"Dundee";"Stk.";"413";"Flamsklerrid etc.";"Daler";"6";"Skilling";"22";"";"";"";"";""
"976619";"1";"Narva";"Leverpoole";"Skippund";"34 1/2";"Fiin hør";"Daler";"8 1/2";"Skilling";"6";"";"";"";"";""
"976619";"2";"Narva";"Leverpoole";"Skok";"116 1/2";"Skudeplanker";"Daler";"58";"Skilling";"2";"";"";"";"";""
"976619";"3";"Narva";"Leverpoole";"Stk.";"3347";"Ord. dehler";"Daler";"2 1/2";"Skilling";"1";"";"";"";"";""
"976638";"1";"Riga";"Glasgow";"Skippund";"334";"Fiin hør";"";"";"";"";"";"";"";"";""
"976638";"2";"Riga";"Glasgow";"Lispund";"6";"Fiin hør";"";"";"";"";"";"";"";"";""
"976638";"3";"Riga";"Glasgow";"Pund";"11 1/2";"Fiin hør";"";"";"";"";"";"";"";"";""
"976661";"1";"Dantzig";"Leith";"Læster";"72";"Hvede";"";"";"";"";"";"";"";"";""
"976672";"1";"Dantzig";"Londen";"Læster";"86";"Hvede";"";"";"";"";"";"";"";"";""
"976688";"1";"Dantzig";"London";"Læster";"85";"Hvede";"Daler";"85";"";"";"";"";"";"";""
"976688";"2";"Dantzig";"London";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"976688";"3";"Dantzig";"London";"Stk.";"396";"Blaarlerred";"Daler";"6";"Skilling";"9";"";"";"";"";""
"976688";"4";"Dantzig";"London";"Stk.";"94";"Bielker";"Daler";"2 1/2";"Skilling";"21";"";"";"";"";""
"976688";"5";"Dantzig";"London";"Rd.";"33 1/3";"Krammerie";"Skilling";"16";"";"";"";"";"";"";""
"976710";"1";"St. Petersborg";"Whitby";"Skippund";"252";"Stang jern";"Daler";"21";"";"";"";"";"";"";""
"976710";"2";"St. Petersborg";"Whitby";"Skippund";"439";"Hamp";"Daler";"73";"Skilling";"8";"";"";"";"";""
"976710";"3";"St. Petersborg";"Whitby";"Skippund";"9 2/5";"Fiin hør";"Daler";"2";"Skilling";"17";"";"";"";"";""
"976729";"1";"St. Petersborg";"Hull";"Skippund";"756";"Stang jern";"Daler";"63";"";"";"";"";"";"";""
"976729";"2";"St. Petersborg";"Hull";"Skippund";"74 1/10";"Hamp";"Daler";"12";"Skilling";"17";"";"";"";"";""
"976729";"3";"St. Petersborg";"Hull";"Skippund";"31 4/5";"Potaske";"Daler";"2 1/2";"Skilling";"8";"";"";"";"";""
"976729";"4";"St. Petersborg";"Hull";"Skok";"48 1/20";"Skudeplanker";"Daler";"24";"Skilling";"2";"";"";"";"";""
"976729";"5";"St. Petersborg";"Hull";"Stk.";"500";"Ord. dehler";"Skilling";"18";"";"";"";"";"";"";""
"976776";"1";"Riga";"Montrose";"Skippund";"273";"Fiin hør";"";"";"";"";"";"";"";"";""
"976776";"2";"Riga";"Montrose";"Lispund";"4";"Fiin hør";"Daler";"68";"Skilling";"15";"";"";"";"";""
"976776";"3";"Riga";"Montrose";"Skippund";"153";"Hamp";"";"";"";"";"";"";"";"";""
"976776";"4";"Riga";"Montrose";"Lispund";"1";"Hamp";"";"";"";"";"";"";"";"";""
"976776";"5";"Riga";"Montrose";"-";"10";"Hamp";"Daler";"25 1/2";"Skilling";"1";"";"";"";"";""
"976776";"6";"Riga";"Montrose";"Skippund";"17";"Tæller";"";"";"";"";"";"";"";"";""
"976776";"7";"Riga";"Montrose";"Lispund";"9";"Tæller";"";"";"";"";"";"";"";"";""
"976776";"8";"Riga";"Montrose";"-";"13";"Tæller";"Daler";"2";"Skilling";"9";"";"";"";"";""
"976776";"9";"Riga";"Montrose";"Skippund";"122";"Blaar";"";"";"";"";"";"";"";"";""
"976776";"10";"Riga";"Montrose";"Lispund";"15";"Blaar";"";"";"";"";"";"";"";"";""
"976776";"11";"Riga";"Montrose";"-";"5";"Blaar";"Daler";"9";"Skilling";"10";"";"";"";"";""
"976776";"12";"Riga";"Montrose";"Stk.";"6";"Wognskud";"Skilling";"3";"";"";"";"";"";"";""
"976776";"13";"Riga";"Montrose";"Stk.";"12";"Holt";"Skilling";"1";"";"";"";"";"";"";""
"976846";"1";"St. Petersborg";"Hull";"Skippund";"630";"Stang jern";"Daler";"52 1/2";"";"";"";"";"";"";""
"976846";"2";"St. Petersborg";"Hull";"Skippund";"144 1/5";"Tælle";"Daler";"18";"Skilling";"2";"";"";"";"";""
"976846";"3";"St. Petersborg";"Hull";"Skippund";"173 3/5";"Hamp";"Daler";"28 1/2";"Skilling";"21";"";"";"";"";""
"976846";"4";"St. Petersborg";"Hull";"Skok";"37";"Skudeplanker";"Daler";"18 1/2";"";"";"";"";"";"";""
"976846";"5";"St. Petersborg";"Hull";"Stk.";"2260";"Ord. dehler";"Daler";"1 1/2";"Skilling";"10";"";"";"";"";""
"976870";"1";"Dantzig";"London";"Læster";"132";"Hvede";"";"";"";"";"";"";"";"";""
"976877";"1";"Riga";"Chester";"Skippund";"404";"Fiin hør";"";"";"";"";"";"";"";"";""
"976877";"2";"Riga";"Chester";"Lispund";"7";"Fiin hør";"";"";"";"";"";"";"";"";""
"976877";"3";"Riga";"Chester";"Pund";"16 1/2";"Fiin hør";"Daler";"101";"Skilling";"5";"";"";"";"";""
"976877";"4";"Riga";"Chester";"Skippund";"160";"Hamp";"";"";"";"";"";"";"";"";""
"976877";"5";"Riga";"Chester";"Lispund";"10";"Hamp";"";"";"";"";"";"";"";"";""
"976877";"6";"Riga";"Chester";"Pund";"16 1/2";"Hamp";"Daler";"26 1/2";"Skilling";"12";"";"";"";"";""
"976877";"7";"Riga";"Chester";"Skippund";"147";"Tælle";"";"";"";"";"";"";"";"";""
"976877";"8";"Riga";"Chester";"Lispund";"19";"Tælle";"";"";"";"";"";"";"";"";""
"976877";"9";"Riga";"Chester";"Pund";"4";"Tælle";"Daler";"18 1/2";"";"";"";"";"";"";""
"976877";"10";"Riga";"Chester";"-";"151";"Bielker";"Daler";"4 1/2";"Skilling";"11";"";"";"";"";""
"976877";"11";"Riga";"Chester";"-";"40";"Wognskud";"Skilling";"16";"";"";"";"";"";"";""
"976877";"12";"Riga";"Chester";"-";"30";"Holt";"Skilling";"1";"";"";"";"";"";"";""
"976961";"1";"Riga";"Leverpoole";"Skippund";"287";"Fiin hør";"";"";"";"";"";"";"";"";""
"976961";"2";"Riga";"Leverpoole";"Lispund";"13";"Fiin hør";"";"";"";"";"";"";"";"";""
"976961";"3";"Riga";"Leverpoole";"Pund";"13 1/2";"Fiin hør";"Daler";"71 1/2";"Skilling";"21";"";"";"";"";""
"976961";"4";"Riga";"Leverpoole";"Skippund";"281";"Hamp";"";"";"";"";"";"";"";"";""
"976961";"5";"Riga";"Leverpoole";"Lispund";"19";"Hamp";"";"";"";"";"";"";"";"";""
"976961";"6";"Riga";"Leverpoole";"Pund";"10";"Hamp";"Daler";"47";"";"";"";"";"";"";""
"976961";"7";"Riga";"Leverpoole";"Skippund";"161";"Blaar";"";"";"";"";"";"";"";"";""
"976961";"8";"Riga";"Leverpoole";"Lispund";"4";"Blaar";"";"";"";"";"";"";"";"";""
"976961";"9";"Riga";"Leverpoole";"Pund";"10";"Blaar";"Daler";"12";"Skilling";"5";"";"";"";"";""
"976961";"10";"Riga";"Leverpoole";"Skippund";"115";"Tælle";"";"";"";"";"";"";"";"";""
"976961";"11";"Riga";"Leverpoole";"Lispund";"17";"Tælle";"";"";"";"";"";"";"";"";""
"976961";"12";"Riga";"Leverpoole";"Pund";"1";"Tælle";"Daler";"14 1/2";"";"";"";"";"";"";""
"976981";"1";"Riga";"Stockton";"Skippund";"254";"Hamp";"";"";"";"";"";"";"";"";""
"976981";"2";"Riga";"Stockton";"Lispund";"15";"Hamp";"Daler";"42";"Skilling";"22";"";"";"";"";""
"976981";"3";"Riga";"Stockton";"Skippund";"437";"Fiin hør";"";"";"";"";"";"";"";"";""
"976981";"4";"Riga";"Stockton";"Lispund";"18";"Fiin hør";"";"";"";"";"";"";"";"";""
"976981";"5";"Riga";"Stockton";"Pund";"10 1/2";"Fiin hør";"Daler";"109 1/2";"";"";"";"";"";"";""
"976981";"6";"Riga";"Stockton";"Skippund";"42";"Blaar";"";"";"";"";"";"";"";"";""
"976981";"7";"Riga";"Stockton";"Lispund";"8";"Blaar";"Daler";"3";"Skilling";"9";"";"";"";"";""
"976981";"8";"Riga";"Stockton";"Tønder";"24";"Hørfrøe";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"976981";"9";"Riga";"Stockton";"Stk.";"16";"Wognskud";"Skilling";"7";"";"";"";"";"";"";""
"976981";"10";"Riga";"Stockton";"Stk.";"10";"Holt";"Skilling";"1";"";"";"";"";"";"";""
"977026";"1";"St. Petersborg";"Hull";"Skippund";"478 4/5";"Stangjern";"Daler";"39 1/2";"Skilling";"20";"";"";"";"";""
"977026";"2";"St. Petersborg";"Hull";"Skippund";"335 1/10";"Hamp";"Daler";"55 1/2";"Skilling";"17";"";"";"";"";""
"977026";"3";"St. Petersborg";"Hull";"Skippund";"14 3/5";"Potaske";"Daler";"1";"Skilling";"11";"";"";"";"";""
"977026";"4";"St. Petersborg";"Hull";"Skippund";"204 3/10";"Tælle";"Daler";"25 1/2";"Skilling";"2";"";"";"";"";""
"977026";"5";"St. Petersborg";"Hull";"Stk.";"733";"Ord. lerred";"Daler";"11";"Skilling";"22";"";"";"";"";""
"977026";"6";"St. Petersborg";"Hull";"Skok";"30 39/60";"Skudeplanker";"Daler";"15";"Skilling";"16";"";"";"";"";""
"977026";"7";"St. Petersborg";"Hull";"Stk.";"215";"Ord. dehler";"Skilling";"8";"";"";"";"";"";"";""
"977026";"8";"St. Petersborg";"Hull";"Rd.";"2535";"Krammerie";"Daler";"25";"Skilling";"17";"";"";"";"";""
"977047";"1";"St. Petersborg";"London";"Skippund";"94 1/2";"Stang jern";"Daler";"7 1/2";"Skilling";"18";"";"";"";"";""
"977047";"2";"St. Petersborg";"London";"Skippund";"242 1/5";"Hamp";"Daler";"40";"Skilling";"18";"";"";"";"";""
"977047";"3";"St. Petersborg";"London";"Skippund";"482 7/10";"Tælle";"Daler";"60";"Skilling";"17";"";"";"";"";""
"977047";"4";"St. Petersborg";"London";"Pund";"12664";"Huusblas";"Daler";"15 1/2";"Skilling";"16";"";"";"";"";""
"977047";"5";"St. Petersborg";"London";"Ste.";"1688";"Ravedug etc.";"Daler";"26";"Skilling";"18";"";"";"";"";""
"977047";"6";"St. Petersborg";"London";"Ste.";"665 1/2";"Dreyl";"Daler";"20 1/2";"Skilling";"15";"";"";"";"";""
"977047";"7";"St. Petersborg";"London";"Rd.";"760";"Krammerie";"Daler";"7 1/2";"Skilling";"5";"";"";"";"";""
"977071";"1";"Riga";"Aberdeen";"Skippund";"647";"Fiin hør";"";"";"";"";"";"";"";"";""
"977071";"2";"Riga";"Aberdeen";"Lispund";"8";"Fiin hør";"Daler";"161 1/2";"Skilling";"17";"";"";"";"";""
"977071";"3";"Riga";"Aberdeen";"Skippund";"126";"Hamp";"";"";"";"";"";"";"";"";""
"977071";"4";"Riga";"Aberdeen";"Lispund";"19";"Hamp";"Daler";"21";"Skilling";"8";"";"";"";"";""
"977071";"5";"Riga";"Aberdeen";"Skippund";"8";"Blaar";"";"";"";"";"";"";"";"";""
"977071";"6";"Riga";"Aberdeen";"Lispund";"6";"Blaar";"";"";"";"";"";"";"";"";""
"977071";"7";"Riga";"Aberdeen";"Pund";"10";"Blaar";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"977071";"8";"Riga";"Aberdeen";"Stk.";"32";"Wognskud";"Skilling";"13";"";"";"";"";"";"";""
"977091";"1";"Riga";"Hull";"Skippund";"252";"Fiin hør";"";"";"";"";"";"";"";"";""
"977091";"2";"Riga";"Hull";"Lispund";"18";"Fiin hør";"";"";"";"";"";"";"";"";""
"977091";"3";"Riga";"Hull";"Pund";"5 1/2";"Fiin hør";"Daler";"63";"Skilling";"11";"";"";"";"";""
"977091";"4";"Riga";"Hull";"Skippund";"42";"Ord. hør";"";"";"";"";"";"";"";"";""
"977091";"5";"Riga";"Hull";"Lispund";"4";"Ord. hør";"";"";"";"";"";"";"";"";""
"977091";"6";"Riga";"Hull";"Pund";"11";"Ord. hør";"Daler";"7";"Skilling";"2";"";"";"";"";""
"977091";"7";"Riga";"Hull";"Skippund";"664";"Hamp";"";"";"";"";"";"";"";"";""
"977091";"8";"Riga";"Hull";"Lispund";"1";"Hamp";"";"";"";"";"";"";"";"";""
"977091";"9";"Riga";"Hull";"Pund";"10";"Hamp";"Daler";"110 1/2";"Skilling";"9";"";"";"";"";""
"977091";"10";"Riga";"Hull";"Skippund";"176";"Blaar";"";"";"";"";"";"";"";"";""
"977091";"11";"Riga";"Hull";"Lispund";"17";"Blaar";"";"";"";"";"";"";"";"";""
"977091";"12";"Riga";"Hull";"Pund";"17";"Blaar";"Daler";"13";"Skilling";"13";"";"";"";"";""
"977091";"13";"Riga";"Hull";"Tønder";"240";"Hørfrøe";"Daler";"7 1/2";"";"";"";"";"";"";""
"977091";"14";"Riga";"Hull";"-";"50";"Wognskud";"Skilling";"20";"";"";"";"";"";"";""
"977091";"15";"Riga";"Hull";"-";"20";"Holt";"Skilling";"1";"";"";"";"";"";"";""
"977117";"1";"St. Petersborg";"London";"Skippund";"157 1/2";"Stang jern";"Daler";"13";"Skilling";"6";"";"";"";"";""
