"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1016513";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016515";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1016562";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1016574";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1016584";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1016596";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016612";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1016612";"2";"Vide folio";"Daler";"5";"Skilling";"12";"";"";"N";""
"1016635";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1016645";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016645";"2";"Vide folio";"Rosenobel";"1";"";"";"";"";"N";""
"1016663";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1016670";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1016689";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1016695";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1017280";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1017566";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1018956";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1018978";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1018978";"2";"Colberger gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019028";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019106";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019116";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019116";"2";"Colberger gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019131";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019150";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019158";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019314";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019392";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1019464";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1019477";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1019484";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1019493";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019512";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1019523";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1020809";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1020826";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1020848";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1020868";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1020899";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1020914";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1020940";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1020951";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1020962";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1021123";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1021141";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1023404";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1023404";"2";"Vide folio";"Daler";"42";"";"";"";"";"N";""
"1037413";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037474";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037496";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037496";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1037496";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037496";"4";"Fremmede gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Fremmed Ladning"
"1037520";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037520";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";""
"1037520";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037520";"4";"Rostocker gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1037554";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037564";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037578";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037578";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1037578";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037578";"4";"Ucertif. Skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Skib"
"1037968";"1";"Toll correction";"Daler";"13";"Skilling";"12";"";"";"J";""
"1037968";"2";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037995";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1037995";"2";"Toll correction";"Daler";"6 1/2";"";"";"";"";"J";""
"1049060";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049080";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049096";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049096";"2";"Lubeck gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Lubecker gods"
"1049114";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049114";"2";"Rostocker gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049138";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049138";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049162";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049162";"2";"Ucertif. skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049173";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049173";"2";"Ucertif. skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049191";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049203";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049203";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1049240";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049282";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049282";"2";"Vide folio";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1049325";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049336";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049350";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049360";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049360";"2";"Rostocker gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049380";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049390";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049410";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049431";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049445";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049462";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049462";"2";"Ucertif. Skib og Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049482";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049482";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1049508";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049532";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1049545";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1049545";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1059477";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059493";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059512";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059535";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1076371";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1076390";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1076458";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1076473";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1076487";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1076500";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1076607";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1076631";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1076646";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1076663";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1076731";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1076743";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1078733";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1078746";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1740329";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
