"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"1050886";"1";"Schiedam";"Liebau";"Oxh.";"5";"Hogl. viin";"Daler";"2 1/2";"";"";"";"";"";"";""
"1050886";"2";"Schiedam";"Sundet";"Riis";"2";"Papir";"Skilling";"1";"";"";"";"";"";"";""
"1050886";"3";"Schiedam";"Sundet";"Rd.";"2140";"Genever etc.";"Daler";"21";"Skilling";"20";"";"";"";"";""
"1050895";"1";"Hull";"Lubeck";"Rd.";"4032";"Steentoi";"Daler";"50";"Skilling";"20";"";"";"";"";""
"1050906";"1";"Ostende";"Riga";"Læster";"126";"Salt";"Daler";"63";"";"";"";"";"";"";""
"1050910";"1";"Amsterdam";"Petersborg";"Pund";"18976";"Mandler etc";"Daler";"35 1/2";"Skilling";"4";"";"";"";"";""
"1050910";"2";"Amsterdam";"Petersborg";"Pund";"118000";"Farvetræe";"Daler";"73 1/2";"Skilling";"12";"";"";"";"";""
"1050910";"3";"Amsterdam";"Petersborg";"Pund";"28000";"Figen";"Daler";"13";"Skilling";"6";"";"";"";"";""
"1050910";"4";"Amsterdam";"Petersborg";"Pund";"38950";"Krap";"Daler";"36 1/2";"Skilling";"1";"";"";"";"";""
"1050910";"5";"Amsterdam";"Petersborg";"Kister";"26";"Frugt";"Daler";"1";"Skilling";"4";"";"";"";"";""
"1050960";"1";"Bordeaux";"Kønigsberg";"Fad";"151 1/2";"Stadsviin";"Daler";"261 1/2";"Skilling";"23";"";"";"";"";""
"1050960";"2";"Bordeaux";"Kønigsberg";"Fad";"12 1/2";"Edikke";"";"";"";"";"";"";"";"";""
"1050960";"3";"Bordeaux";"Kønigsberg";"Tjers.";"10";"Edikke";"Daler";"14";"Skilling";"8";"";"";"";"";""
"1050960";"4";"Bordeaux";"Kønigsberg";"Fad";"12";"Harpix";"Daler";"1 1/2";"";"";"";"";"";"";""
"1050960";"5";"Bordeaux";"Kønigsberg";"Pund";"24";"Mandler";"Skilling";"3";"";"";"";"";"";"";""
"1050960";"6";"Bordeaux";"Kønigsberg";"Rd.";"420";"Krammerie";"Daler";"5";"Skilling";"12";"";"";"";"";""
"1050960";"7";"Bordeaux";"Sundet";"Oxh.";"2";"Stadsviin";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"1051026";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051034";"1";"Friderichshavn";"Amsterdam";"Læst.";"3";"Ost";"Skilling";"12";"";"";"";"";"";"";""
"1051034";"2";"Friderichshavn";"Amsterdam";"Rd.";"225";"Krammerie";"Daler";"2";"Skilling";"12";"";"";"";"";""
"1051039";"1";"Amsterdam";"Riga";"1/16 Tønde";"500";"Sild";"Daler";"1";"Skilling";"15";"";"";"";"";""
"1051039";"2";"Amsterdam";"Riga";"Pund";"150";"Specerie";"Daler";"1";"Skilling";"6";"";"";"";"";""
"1051039";"3";"Amsterdam";"Riga";"Skippund";"13 2/3";"Bleghvidt";"Daler";"1 1/2";"Skilling";"10";"";"";"";"";""
"1051039";"4";"Amsterdam";"Riga";"Rd.";"1325";"Krammerie";"Daler";"13";"Skilling";"12";"";"";"";"";""
"1051039";"5";"Amsterdam";"Sundet";"Ahmer";"4";"Linollie";"Skilling";"18";"";"";"";"";"";"";""
"1051039";"6";"Amsterdam";"Sundet";"Rd.";"200";"Krammerie";"Daler";"2";"";"";"";"";"";"";""
"1051073";"1";"Bordeaux";"Dantzig";"Fad";"77 1/2";"Stadsviin";"Daler";"134";"Skilling";"16";"";"";"";"";""
"1051073";"2";"Bordeaux";"Dantzig";"Pund";"2805";"Riis";"Daler";"2 1/2";"Skilling";"7";"";"";"";"";""
"1051073";"3";"Bordeaux";"Dantzig";"Rd.";"365";"Krammerie";"Daler";"4 1/2";"Skilling";"3";"";"";"";"";""
"1051085";"1";"Bordeaux";"Stettin";"Fad";"72 1/4";"Stadsviin";"Daler";"125";"Skilling";"12";"";"";"";"";""
"1051085";"2";"Bordeaux";"Stettin";"Fad";"21";"Hogl. viin";"Daler";"42";"";"";"";"";"";"";""
"1051093";"1";"Amsterdam";"Narva";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051103";"1";"Delfzyl";"Narva";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051105";"1";"Ostende";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051109";"1";"Harlingen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051112";"1";"Amsterdam";"Petersborg";"Tønder";"190";"Sild";"Daler";"7 1/2";"Skilling";"20";"";"";"";"";""
"1051112";"2";"Amsterdam";"Petersborg";"Skippund";"7 1/2";"Ost";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1051112";"3";"Amsterdam";"Petersborg";"Pund";"60";"Syltet ingefær";"Skilling";"15";"";"";"";"";"";"";""
"1051120";"1";"Lissabon";"Stettin";"Læst.";"28 4/7";"Salt";"Daler";"14";"Skilling";"14";"";"";"";"";""
"1051120";"2";"Lissabon";"Stettin";"Pund";"280";"Mandler";"Daler";"1/2";"Skilling";"2";"";"";"";"";""
"1051120";"3";"Lissabon";"Stettin";"Rd.";"110";"Krammerie";"Daler";"1";"Skilling";"18";"";"";"";"";""
"1051129";"1";"Amsterdam";"Petersborg";"Pund";"17834";"Tobak etc.";"Daler";"33";"Skilling";"22";"";"";"";"";""
"1051129";"2";"Amsterdam";"Petersborg";"Pund";"13526";"Krap";"Daler";"12 1/2";"Skilling";"9";"";"";"";"";""
"1051129";"3";"Amsterdam";"Petersborg";"Pund";"152";"Sassuperilla";"Daler";"1";"Skilling";"7";"";"";"";"";""
"1051129";"4";"Amsterdam";"Petersborg";"Cent.";"18 4/5";"Staal";"Daler";"1 1/2";"Skilling";"4";"";"";"";"";""
"1051129";"5";"Amsterdam";"Petersborg";"Skippund";"10 1/2";"Ost";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"1051129";"6";"Amsterdam";"Petersborg";"Stk.";"6";"Klæde";"Daler";"1/2";"Skilling";"3";"";"";"";"";""
"1051129";"7";"Amsterdam";"Petersborg";"Oxh.";"4";"Mallaga viin";"Daler";"3";"";"";"";"";"";"";""
"1051129";"8";"Amsterdam";"Petersborg";"Tønde";"92 1/2";"Sild";"Daler";"3 1/2";"Skilling";"17";"";"";"";"";""
"1051129";"9";"Amsterdam";"Petersborg";"Rd.";"6815";"Krammerie";"Daler";"68";"Skilling";"8";"";"";"";"";""
"1051144";"1";"Bordeaux";"Stettin";"Fade";"84";"Stadsviin";"Daler";"145 1/2";"Skilling";"5";"";"";"";"";""
"1051144";"2";"Bordeaux";"Stettin";"Tiers";"1";"Edikke";"Skilling";"8";"";"";"";"";"";"";""
"1051144";"3";"Bordeaux";"Stettin";"Rd.";"50";"Krammerie";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1051162";"1";"Bordeaux";"Stettin";"Fad";"101 1/2";"Stadsviin";"Daler";"175 1/2";"";"";"";"";"";"";""
"1051162";"2";"Bordeaux";"Stettin";"Rd.";"70";"Krammerie";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"1051170";"1";"Bordeaux";"Dantzig";"Fad";"123";"Stadsviin";"Daler";"213";"Skilling";"10";"";"";"";"";""
"1051170";"2";"Bordeaux";"Dantzig";"Pund";"3000";"Pruneller";"Daler";"5 1/2";"Skilling";"6";"";"";"";"";""
"1051170";"3";"Bordeaux";"Dantzig";"Skippund";"20";"Harpix";"Daler";"2 1/2";"";"";"";"";"";"";""
"1051170";"4";"Bordeaux";"Dantzig";"Rd.";"100";"Krammerie";"Daler";"1";"Skilling";"12";"";"";"";"";""
"1051188";"1";"Bordeaux";"Petersborg";"Fad";"43 1/2";"Stadsviin";"Daler";"75";"Skilling";"20";"";"";"";"";""
"1051188";"2";"Bordeaux";"Petersborg";"Pund";"82933";"Pryneller etc.";"Daler";"155 1/2";"";"";"";"";"";"";""
"1051188";"3";"Bordeaux";"Petersborg";"Pund";"12436";"Svedsker";"Daler";"5 1/2";"Skilling";"16";"";"";"";"";""
"1051188";"4";"Bordeaux";"Petersborg";"Skippund";"320";"Terpentin";"Daler";"4";"";"";"";"";"";"";""
"1051188";"5";"Bordeaux";"Petersborg";"Rd.";"1590";"Krammerie";"Daler";"15 1/2";"Skilling";"20";"";"";"";"";""
"1051200";"1";"Amsterdam";"Narva";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051204";"1";"Rotterdam";"Liebau";"Læster";"10";"Sild";"Daler";"5";"";"";"";"";"";"";""
"1051210";"1";"Rotterdam";"Helsingøer";"Rd.";"2125";"Genever etc.";"Daler";"21";"Skilling";"12";"";"";"";"";""
"1051214";"1";"Bordeaux";"Stettin";"Fade";"100";"Stadsviin";"Daler";"173";"Skilling";"16";"";"";"";"";""
"1051214";"2";"Bordeaux";"Stettin";"Rd.";"30";"Krammerie";"Skilling";"18";"";"";"";"";"";"";""
"1051221";"1";"Bordeaux";"Elbing";"Fad";"126 3/4";"Stadsviin";"Daler";"219 1/2";"Skilling";"10";"";"";"";"";""
"1051221";"2";"Bordeaux";"Elbing";"Oxh.";"1";"Brandeviin";"Daler";"1/2";"";"";"";"";"";"";""
"1051221";"3";"Bordeaux";"Elbing";"Fad.";"2";"Edikke";"Daler";"2";"";"";"";"";"";"";""
"1051221";"4";"Bordeaux";"Elbing";"Rd.";"185";"Krammerie";"Daler";"2";"Skilling";"15";"";"";"";"";""
"1051231";"1";"Mallaga";"Lubeck";"Boot";"164 3/4";"Viin";"Daler";"329 1/2";"";"";"";"";"";"";""
"1051231";"2";"Mallaga";"Lubeck";"Rd.";"1045";"Krammerie";"Daler";"13";"Skilling";"3";"";"";"";"";""
"1051241";"1";"Liebau";"Schiedam";"Læster";"84";"Rug";"";"";"";"";"";"";"";"";""
"1051241";"2";"Liebau";"Schiedam";"Lof";"24";"Rug";"Daler";"42";"Skilling";"12";"";"";"";"";""
"1051260";"1";"Liebau";"Amsterdam";"Læster";"28";"Hørfrøe";"Daler";"21";"";"";"";"";"";"";""
"1051260";"2";"Liebau";"Amsterdam";"Læster";"57";"Hampefrøe";"Daler";"21";"Skilling";"18";"";"";"";"";""
"1051268";"1";"Liebau";"Amsterdam";"Læster";"91";"Hørfrøe";"Daler";"68";"Skilling";"12";"";"";"";"";""
"1051268";"2";"Liebau";"Amsterdam";"Skippund";"10";"Hamp";"";"";"";"";"";"";"";"";""
"1051268";"3";"Liebau";"Amsterdam";"Lispund";"3 1/4";"Hamp";"Daler";"1 1/2";"Skilling";"10";"";"";"";"";""
"1051278";"1";"Pillau";"Amsterdam";"Læster";"18";"Rug";"Daler";"9";"";"";"";"";"";"";""
"1051278";"2";"Pillau";"Amsterdam";"Læster";"24";"Erter";"Daler";"6";"";"";"";"";"";"";""
"1051282";"1";"Memel";"Rotterdam";"Læster";"50";"Rug";"Daler";"25";"";"";"";"";"";"";""
"1051287";"1";"Køningsberg";"Rotterdam";"Læster";"50";"Rug";"Daler";"25";"";"";"";"";"";"";""
"1051293";"1";"Liebau";"Rotterdam";"Læster";"54 1/2";"Rug";"Daler";"27";"Skilling";"12";"";"";"";"";""
"1051296";"1";"Dantzig";"Amsterdam";"Tønder";"324";"Veedaske";"Daler";"6 1/2";"Skilling";"12";"";"";"";"";""
"1051296";"2";"Dantzig";"Amsterdam";"Læster";"8";"Erter";"Daler";"2";"";"";"";"";"";"";""
"1051296";"3";"Dantzig";"Amsterdam";"Skippund";"238";"Potaske";"Daler";"19 1/2";"Skilling";"16";"";"";"";"";""
"1051296";"4";"Dantzig";"Amsterdam";"Skippund";"1";"Fjer";"Skilling";"6";"";"";"";"";"";"";""
"1051302";"1";"Riga";"Rotterdam";"Læster";"86";"Byg";"Daler";"43";"";"";"";"";"";"";""
"1051308";"1";"Liebau";"Rotterdam";"Læster";"126";"Byg";"Daler";"63";"";"";"";"";"";"";""
"1051309";"1";"Rotterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051317";"1";"Amsterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051318";"1";"Amsterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051322";"1";"Worckum";"Østersøen";"Rd.";"440";"Tagsteen";"Daler";"4";"Skilling";"20";"";"";"";"";""
"1051322";"2";"Worckum";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051327";"1";"Rouen";"Riga";"Stk.";"8";"Klæde";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"1051327";"2";"Rouen";"Riga";"Pund";"50";"Saffran";"Daler";"4 1/2";"Skilling";"9";"";"";"";"";""
"1051327";"3";"Rouen";"Riga";"Rd.";"32933";"Krammerie";"Daler";"329";"Skilling";"16";"";"";"";"";""
"1051333";"1";"Køningsberg";"Amsterdam";"Læster";"10";"Rug";"Daler";"5";"";"";"";"";"";"";""
"1051333";"2";"Køningsberg";"Amsterdam";"Læster";"8 1/2";"Døderfrøe";"Daler";"3";"Skilling";"9";"";"";"";"";""
"1051333";"3";"Køningsberg";"Amsterdam";"Læster";"25";"Erter";"Daler";"6";"Skilling";"12";"";"";"";"";""
"1051333";"4";"Køningsberg";"Amsterdam";"Steen";"432";"Blaar";"Daler";"3";"Skilling";"12";"";"";"";"";""
"1051333";"5";"Køningsberg";"Amsterdam";"Skippund";"220";"Hørlærred";"Daler";"6 1/2";"Skilling";"18";"";"";"";"";""
"1051333";"6";"Køningsberg";"Amsterdam";"Steen";"1343";"Hamp";"Daler";"22";"Skilling";"19";"";"";"";"";""
"1051362";"1";"Ostende";"Memel";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1051364";"1";"Dantzig";"Amsterdam";"Steen";"53";"Fjer";"Daler";"1/2";"Skilling";"8";"";"";"";"";""
"1051364";"2";"Dantzig";"Amsterdam";"Skippund";"15";"Potaske";"";"";"";"";"";"";"";"";""
"1051364";"3";"Dantzig";"Amsterdam";"Lispund";"10";"Potaske";"Daler";"1";"Skilling";"14";"";"";"";"";""
"1051364";"4";"Dantzig";"Amsterdam";"Læst.";"1";"Boghvede";"";"";"";"";"";"";"";"";""
"1051364";"5";"Dantzig";"Amsterdam";"Schefl.";"5";"Boghvede";"Skilling";"13";"";"";"";"";"";"";""
"1051364";"6";"Dantzig";"Amsterdam";"Læst.";"30";"Erter";"";"";"";"";"";"";"";"";""
"1051364";"7";"Dantzig";"Amsterdam";"Schefl.";"30";"Erter";"Daler";"7 1/2";"Skilling";"6";"";"";"";"";""
"1051364";"8";"Dantzig";"Amsterdam";"Tønder";"140";"Veedaske";"Daler";"2 1/2";"Skilling";"20";"";"";"";"";""
"1051388";"1";"Libau";"Amsterdam";"Læster";"20";"Hørfrøe";"Daler";"15";"";"";"";"";"";"";""
"1051388";"2";"Libau";"Amsterdam";"Læster";"38 1/2";"Døder frøe";"Daler";"14";"Skilling";"21";"";"";"";"";""
"1051399";"1";"Liebau";"Rotterdam";"Læster";"67";"Byg";"Daler";"33 1/2";"";"";"";"";"";"";""
"1051439";"1";"Pillau";"Leer";"Læster";"60";"Rug";"Daler";"30";"";"";"";"";"";"";""
"1051439";"2";"Pillau";"Leer";"Læster";"8";"Erter";"Daler";"2";"";"";"";"";"";"";""
"1051447";"1";"Stettin";"London";"Læster";"31";"Hvede";"Daler";"36";"Skilling";"8";"";"";"Læst";"36 1/5";"Hvede giør 36 1/5 læst"
"1051453";"1";"Dantzig";"Liverpool";"Læster";"24";"Hvede";"";"";"";"";"";"";"";"";""
"1051453";"2";"Dantzig";"Liverpool";"Schefl.";"24";"Hvede";"Daler";"24";"Skilling";"20";"";"";"";"";""
"1051453";"3";"Dantzig";"Liverpool";"Læster";"20";"Byg";"";"";"";"";"";"";"";"";""
"1051453";"4";"Dantzig";"Liverpool";"Schefl.";"47";"Byg";"Daler";"10";"Skilling";"19";"";"";"";"";""
"1051453";"5";"Dantzig";"Liverpool";"Skok";"188";"Staver";"Daler";"2 1/2";"Skilling";"21";"";"";"";"";""
"1051461";"1";"Stettin";"London";"Læster";"33";"Hvede";"Daler";"38 1/2";"";"";"";"";"Læst";"38 1/2";"Hvede giør 38 1/2 læst."
"1051469";"1";"Stettin";"London";"Læster";"35";"Hvede";"Daler";"40 1/2";"Skilling";"16";"";"";"Læst";"40 5/6";"Hvede giør 40 5/6 læst."
"1051469";"2";"Stettin";"London";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"1051476";"1";"Dantzig";"Leith";"Læster";"45";"Hvede";"Daler";"45";"";"";"";"";"";"";""
"1051486";"1";"Stettin";"London";"Læster";"40";"Hvede";"Daler";"46 1/2";"Skilling";"8";"";"";"Læster";"46 2/3";"Hvede giør 46 2/3 læster"
"1051491";"1";"Dantzig";"Newcastle";"Læster";"52";"Hvede";"Daler";"52";"";"";"";"";"";"";""
"1051500";"1";"Stettin";"London";"Wispel";"144";"Hvede";"Daler";"56";"";"";"";"";"Læster";"56";"Hvede giør 56 læster"
"1051513";"1";"Lubeck";"Havre";"Læster";"55";"Hvede";"Daler";"62 1/2";"Skilling";"18";"";"";"Læst";"62 6/7";"Hvede giør 62 6/7 læst"
"1051522";"1";"Køningsberg";"London";"Læster";"40";"Havre";"Daler";"10";"";"";"";"";"";"";""
"1051522";"2";"Pillau";"London";"Læster";"55";"Hvede";"Daler";"55";"";"";"";"";"";"";""
"1051522";"3";"Pillau";"London";"Steen";"374";"Uld";"Daler";"7";"Skilling";"1";"";"";"";"";""
"1051633";"1";"Køningsberg";"Hamborg";"Læster";"65";"Rug";"Daler";"32 1/2";"";"";"";"";"";"";""
"1051633";"2";"Køningsberg";"Hamborg";"Læster";"2";"Hørfrøe";"Daler";"1 1/2";"";"";"";"";"";"";""
"1051633";"3";"Køningsberg";"Hamborg";"Læster";"3";"Erter";"";"";"";"";"";"";"";"";""
"1051633";"4";"Køningsberg";"Hamborg";"Schefl.";"19 1/2";"Erter";"Daler";"1/2";"Skilling";"16";"";"";"";"";""
"1051633";"5";"Køningsberg";"Hamborg";"Rd.";"3410";"Krammerie";"Daler";"42 1/2";"Skilling";"6";"";"";"";"";""
"1051648";"1";"Wolgast";"London";"Læster";"80";"Hvede";"Daler";"106 1/2";"Skilling";"8";"";"";"Læst";"106 2/3";"Hvede giør 106 2/3 læst"
"1051655";"1";"London";"Køningsberg";"Pund";"560";"Sæbe";"Daler";"1";"Skilling";"3";"";"";"";"";""
"1051655";"2";"London";"Køningsberg";"Pund";"803";"Indigo";"Daler";"6";"Skilling";"2";"";"";"";"";""
"1051655";"3";"London";"Køningsberg";"Fuder";"1 1/4";"Blye";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1051655";"4";"London";"Køningsberg";"Cent.";"30";"Hagl";"Daler";"2 1/2";"";"";"";"";"";"";""
"1051655";"5";"London";"Køningsberg";"Skippund";"2 4/5";"Tin";"Daler";"1";"Skilling";"20";"";"";"";"";""
"1051655";"6";"London";"Køningsberg";"Oxh.";"450";"Øll";"Daler";"42";"Skilling";"9";"";"";"";"";""
"1051655";"7";"London";"Køningsberg";"Oxh.";"9 7/60";"Madera viin";"Daler";"9";"Skilling";"6";"";"";"";"";""
"1051655";"8";"London";"Køningsberg";"Oxh.";"27 9/10";"Rum";"Daler";"13 1/2";"Skilling";"22";"";"";"";"";""
"1051655";"9";"London";"Køningsberg";"Rd.";"38422";"Krammerie";"Daler";"480";"Skilling";"14";"";"";"";"";""
"1052417";"1";"Edam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052421";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052433";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052436";"1";"Norderney";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052440";"1";"Norderney";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052446";"1";"Carolinerziel";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052452";"1";"Bremen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052456";"1";"Bremen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052457";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052462";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052465";"1";"Embden";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052467";"1";"Bordeaux";"Køningsberg";"Fad";"59 1/2";"Stadsviin";"Daler";"103";"Skilling";"7";"";"";"";"";""
"1052467";"2";"Bordeaux";"Køningsberg";"Fad";"19 1/3";"Hogl. viin";"Daler";"38 1/2";"Skilling";"8";"";"";"";"";""
"1052467";"3";"Bordeaux";"Køningsberg";"Anker";"1";"Viin edike";"Skilling";"2";"";"";"";"";"";"";""
"1052467";"4";"Bordeaux";"Køningsberg";"Pund";"40";"Pryneller";"Skilling";"4";"";"";"";"";"";"";""
"1052467";"5";"Bordeaux";"Køningsberg";"Rd.";"185";"Krammerie";"Daler";"2";"Skilling";"15";"";"";"";"";""
"1052487";"1";"Bordeaux";"Køningsberg";"Fad";"265";"Stadsviin";"Daler";"459";"Skilling";"16";"";"";"";"";""
"1052487";"2";"Bordeaux";"Køningsberg";"Fad";"1";"Edikke";"Daler";"1";"Skilling";"8";"";"";"";"";""
"1052487";"3";"Bordeaux";"Køningsberg";"Oxehf.";"1";"Brændeviin";"Daler";"1/2";"";"";"";"";"";"";""
"1052487";"4";"Bordeaux";"Køningsberg";"Pund";"495";"Pryneller";"Daler";"1/2";"Skilling";"21";"";"";"";"";""
"1052487";"5";"Bordeaux";"Køningsberg";"Rd.";"350";"Krammerie";"Daler";"4";"Skilling";"18";"";"";"";"";""
"1052487";"6";"Bordeaux";"Køningsberg";"Tiers";"1";"Edikke";"";"";"";"";"";"";"";"";""
"1052512";"1";"Kiøbenhavn";"St. Croix";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1052526";"1";"Lissabon";"Petersborg";"Kister";"1223";"Frugt";"Daler";"50 1/2";"Skilling";"22";"";"";"";"";""
"1052547";"1";"Rørvig";"Stettin";"Ladning";"-";"Indenlandsk haure";"";"";"";"";"";"";"";"";""
"1052557";"1";"Aalborg";"Østersøen";"Læster";"36";"Indenlandsk sild";"";"";"";"";"";"";"";"";""
"1052557";"2";"Aalborg";"Østersøen";"Kister";"12";"Frugt";"Daler";"1/2";"";"";"";"";"";"";""
"1052566";"1";"Grønland";"Kjøbenhavn";"Ladning";"-";"Grønlandske warer";"";"";"";"";"";"";"";"";""
"1052571";"1";"Aalborg";"Stettin";"Læst";"20 1/2";"Indenlandsk sild";"";"";"";"";"";"";"";"";""
"1052587";"1";"Hamborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052598";"1";"Rotterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1052604";"1";"Rotterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
