"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"1031199";"1";"Amsterdam";"Riga";"Pund";"50600";"Sukker";"Daler";"282";"Skilling";"18";"";"";"";"";""
"1031199";"2";"Amsterdam";"Riga";"Pund";"4600";"Caffe";"Daler";"23";"";"";"";"";"";"";""
"1031199";"3";"Amsterdam";"Riga";"Skippund";"29";"Ost";"Daler";"2";"Skilling";"20";"";"";"";"";""
"1031199";"4";"Amsterdam";"Riga";"Anker";"10 1/3";"Arak";"Daler";"1 1/2";"Skilling";"6";"";"";"";"";""
"1031199";"5";"Amsterdam";"Riga";"Rd.";"2450";"Kramerie";"Daler";"30 1/2";"Skilling";"6";"";"";"";"";""
"1031214";"1";"Bremen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031219";"1";"Antwerpen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031228";"1";"Harlingen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031237";"1";"Wismar";"Dunkirken";"Læster";"26";"Bygryn";"Daler";"19 1/2";"";"";"";"";"";"";""
"1031245";"1";"Rostock";"Amsterdam";"Læst.";"125";"Rug";"Daler";"75";"";"";"";"";"Læster";"150";"Rug giør 150 læster"
"1031324";"1";"Hamborg";"Dantzig";"Pund";"24115";"Sukker etc.";"Daler";"45";"Skilling";"11";"";"";"";"";""
"1031324";"2";"Hamborg";"Dantzig";"Pund";"11039";"Riis etc.";"Daler";"10";"Skilling";"17";"";"";"";"";""
"1031324";"3";"Hamborg";"Dantzig";"-";"6217";"Caffe";"Daler";"31";"Skilling";"5";"";"";"";"";""
"1031324";"4";"Hamborg";"Dantzig";"-";"859";"Peber";"Daler";"2";"Skilling";"8";"";"";"";"";""
"1031324";"5";"Hamborg";"Dantzig";"-";"2790";"Candis";"Daler";"10";"Skilling";"23";"";"";"";"";""
"1031324";"6";"Hamborg";"Dantzig";"-";"6772";"Stokf. holt";"Daler";"5";"Skilling";"14";"";"";"";"";""
"1031324";"7";"Hamborg";"Dantzig";"Læster";"3";"Frugt";"Skilling";"6";"";"";"";"";"";"";""
"1031324";"8";"Hamborg";"Dantzig";"Skippund";"244";"Gammel jern";"Daler";"15";"Skilling";"12";"";"";"";"";""
"1031324";"9";"Hamborg";"Dantzig";"Skippund";"1";"Ost";"Skilling";"4";"";"";"";"";"";"";""
"1031324";"10";"Hamborg";"Dantzig";"Tønder";"350";"Sild";"Daler";"14 1/2";"Skilling";"4";"";"";"";"";""
"1031324";"11";"Hamborg";"Dantzig";"Piber";"7/9";"Ollie";"Daler";"1/2";"Skilling";"4";"";"";"";"";""
"1031324";"12";"Hamborg";"Dantzig";"Rd.";"2070";"Krammerie";"Daler";"25 1/2";"Skilling";"18";"";"";"";"";""
"1031325";"1";"Bremen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031372";"1";"Antwerpen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031377";"1";"Antwerpen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031384";"1";"Antwerpen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031388";"1";"Rotterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031391";"1";"Rotterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031395";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031396";"1";"Rotterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031403";"1";"Dordrecht";"Kønigsberg";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031408";"1";"Dordt";"Dantzig";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031414";"1";"Bremen";"Liebau";"Tønde";"54 1/6";"Sild";"Daler";"2";"Skilling";"13";"";"";"";"";""
"1031414";"2";"Bremen";"Liebau";"Rd.";"320";"Tagsteen";"Daler";"4";"";"";"";"";"";"";""
"1031423";"1";"Bremen";"Memel";"Tønder";"90";"Sild";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";""
"1031423";"2";"Bremen";"Memel";"Pund";"1818";"Pryneller";"Daler";"3";"Skilling";"20";"";"";"";"";""
"1031423";"3";"Bremen";"Memel";"Pund";"4491";"Swedske";"Daler";"2";"Skilling";"6";"";"";"";"";""
"1031427";"1";"Rotterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1031439";"1";"Dantzig";"Holland";"Læst";"2";"Hvede";"Daler";"1/2";"";"";"";"";"";"";""
"1031439";"2";"Dantzig";"Holland";"Læst";"15 1/2";"Byg hvede";"Daler";"7 1/2";"Skilling";"12";"";"";"";"";""
"1031439";"3";"Dantzig";"Holland";"Læst";"59";"Erter";"Daler";"14 1/2";"Skilling";"12";"";"";"";"";""
"1031441";"1";"Stettin";"Amsterdam";"Læst.";"23 3/4";"Rug";"Daler";"13 1/2";"Skilling";"15";"";"";"Læst";"27 3/8";"Rug giør 27 3/8 Læst."
"1031441";"2";"Stettin";"Amsterdam";"Læst.";"7";"Erter";"";"";"";"";"";"";"";"";""
"1031441";"3";"Stettin";"Amsterdam";"Schefl.";"1 1/2";"Erter";"Daler";"1 1/2";"Skilling";"13";"";"";"";"";""
"1031465";"1";"Stralsund";"Bordeaux";"Læster";"23";"Rug";"Daler";"15";"Skilling";"16";"";"";"Læst";"30 2/3";"Rug giør 30 2/3 læst"
"1031465";"2";"Stralsund";"Bordeaux";"Skippund";"10";"Byg";"Daler";"6 1/2";"Skilling";"8";"";"";"Rd";"13 1/3";"Byg werd 13 1/3 Dr."
"1031466";"1";"Rostock";"Antwerpen";"Læster";"54";"Rug";"Daler";"24";"Skilling";"15";"";"";"Læst";"64 4/5";"Rug giør 64 4/5 læst"
"1031669";"1";"Stralsund";"Antwerpen";"Læster";"46";"Rug";"Daler";"30 1/2";"Skilling";"8";"";"";"Læst";"61 1/3";"Rug giør 61 1/3 læst"
"1031776";"1";"Bremen";"Riga";"Tønder";"61";"Sild";"Daler";"2 1/2";"Skilling";"2";"";"";"";"";""
"1031776";"2";"Bremen";"Riga";"Piber";"15";"Tennerife viin";"Daler";"30";"";"";"";"";"";"";""
"1031785";"1";"Wismar";"Amsterdam";"Læster";"94";"Rug";"Daler";"33 1/2";"Skilling";"12";"";"";"Læst";"76 1/2";"Rug giør 76 1/2 læst"
"1031794";"1";"Gribswalde";"Amsterdam";"Læst";"54 1/4";"Byg";"Daler";"33 1/2";"Skilling";"20";"";"";"Læst";"67 13/16";"Byg giør 67 13/16 læst"
"1031807";"1";"Liebau";"Amsterdam";"Læst";"46 1/2";"Hørfrøe";"Daler";"34 1/2";"Skilling";"18";"";"";"";"";""
"1031818";"1";"Rostock";"Amsterdam";"Læster";"70";"Rug";"Daler";"42";"";"";"";"";"Læster";"48";"Rug giør 48 læster"
"1031975";"1";"Dantzig";"Amsterdam";"Læster";"91";"Rug";"Daler";"45 1/2";"";"";"";"";"";"";""
"1031975";"2";"Dantzig";"Amsterdam";"Læster";"6 1/2";"Byg";"Daler";"3";"Skilling";"12";"";"";"";"";""
"1031975";"3";"Dantzig";"Amsterdam";"Læster";"12";"Erter";"Daler";"3";"";"";"";"";"";"";""
"1031976";"1";"Stralsund";"Amsterdam";"Læster";"54";"Rug";"";"";"";"";"";"";"";"";""
"1031976";"2";"Stralsund";"Amsterdam";"Drømt";"4";"Rug";"Daler";"36";"Skilling";"16";"";"";"Læst";"72 1/3";"Rug giør 72 1/3 læst"
"1031985";"1";"Stralsund";"Bremen";"Læster";"80";"Rug etc";"Daler";"53";"Skilling";"16";"";"";"Læster";"106 2/3";"Rug etc. giør 106 2/3 læster"
"1032002";"1";"Rostock";"Lewerpool";"Læster";"42 11/12";"Hvede";"Daler";"51 1/2";"";"";"";"";"Læst";"51 1/2";"Hvede giør 51 1/2 læst"
"1032002";"2";"Rostock";"Lewerpool";"Læster";"42 1/12";"Rug";"Daler";"25";"Skilling";"12";"";"";"Læst";"50 1/2";"Rug giør 50 1/2 læst"
"1032029";"1";"Rostock";"Rotterdam";"Læster";"70";"Rug etc";"Daler";"42";"";"";"";"";"Læster";"84";"Rug etc. giør 84 læster"
"1032040";"1";"Bordeaux";"Stettin";"Fad";"16 1/2";"Stadsviin";"Daler";"278";"Skilling";"10";"";"";"";"";""
"1032040";"2";"Bordeaux";"Stettin";"Riis";"300";"Papier";"Daler";"2";"Skilling";"17";"";"";"";"";""
"1032040";"3";"Bordeaux";"Stettin";"Pund";"25676";"Kamp. holt";"Daler";"19";"Skilling";"13";"";"";"";"";""
"1032042";"1";"Gribswalde";"Antwerpen";"Læster";"81";"Rug";"Daler";"50 1/2";"Skilling";"6";"";"";"Læster";"101 1/4";"Rug giør 101 1/4 læster"
"1032042";"2";"Gribswalde";"Antwerpen";"Læster";"4";"Erter";"Daler";"1";"";"";"";"";"";"";""
"1032050";"1";"Stralsund";"Bremen";"Læster";"78 1/2";"Byg";"Daler";"52";"Skilling";"16";"";"";"Læster";"104 2/3";"Byg giør 104 2/3 læster"
"1032057";"1";"Stralsund";"Hull";"Læster";"27";"Hveed";"Daler";"36";"";"";"";"";"Læster";"36";"Hveed giør 36 læster"
"1032057";"2";"Stralsund";"Hull";"Læster";"20";"Byg";"Daler";"13";"Skilling";"16";"";"";"Læster";"26 2/3";"Byg giør 26 2/3 læster"
"1032057";"3";"Stralsund";"Hull";"Læster";"19";"Haver";"Daler";"6";"Skilling";"16";"";"";"Læster";"25 1/3";"Haver giør 25 1/3 læster"
"1032126";"1";"Barth";"London";"Læster";"60";"Hveede";"Daler";"80";"";"";"";"";"Læster";"80";"Hveede giør 80 læster"
"1032128";"1";"Bremen";"Kiøbenhavn";"Pund";"30586";"Salt";"Daler";"152 1/2";"Skilling";"21";"";"";"";"";""
"1032128";"2";"Bremen";"Kiøbenhavn";"Pund";"47200";"Tobak etc.";"Daler";"88 1/2";"";"";"";"";"";"";""
"1032128";"3";"Bremen";"Kiøbenhavn";"Pund";"11200";"Svedsker";"Daler";"5";"Skilling";"12";"";"";"";"";""
"1032128";"4";"Bremen";"Kiøbenhavn";"Pund";"3100";"Mønne";"Daler";"5 1/2";"Skilling";"15";"";"";"";"";""
"1032128";"5";"Bremen";"Kiøbenhavn";"Cent.";"5";"Salpeter";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1032128";"6";"Bremen";"Kiøbenhavn";"Tønder";"83";"Sild";"Daler";"3";"Skilling";"22";"";"";"";"";""
"1032128";"7";"Bremen";"Kiøbenhavn";"Stk.";"48";"Holl. lærret";"Daler";"2 1/2";"";"";"";"";"";"";""
"1032128";"8";"Bremen";"Kiøbenhavn";"Stk.";"10";"Syldug";"Daler";"1/2";"Skilling";"14";"";"";"";"";""
"1032128";"9";"Bremen";"Kiøbenhavn";"Rd";"3250";"Krammerie";"Daler";"40";"Skilling";"18";"";"";"";"";"Krammerie for 3250 Rd."
"1032135";"1";"Bordeaux";"Stettin";"Fad";"149 1/2";"Stads viin";"Daler";"259";"Skilling";"7";"";"";"";"";""
"1032135";"2";"Bordeaux";"Stettin";"Fad";"1/2";"Edikke";"Daler";"1/2";"";"";"";"";"";"";""
"1032135";"3";"Bordeaux";"Stettin";"Oxehfd.";"13 1/2";"Hogl. viin";"Daler";"6 1/2";"Skilling";"12";"";"";"";"";""
"1032135";"4";"Bordeaux";"Stettin";"Pund";"1781";"Cafe";"Daler";"8 1/2";"Skilling";"20";"";"";"";"";""
"1032135";"5";"Bordeaux";"Stettin";"Oxehfd.";"1";"Brendeviin";"Daler";"1/2";"";"";"";"";"";"";""
"1032135";"6";"Bordeaux";"Stettin";"Skippund";"1";"Kaabberød";"Skilling";"6";"";"";"";"";"";"";""
"1032135";"7";"Bordeaux";"Stettin";"Rd.";"485";"Krammerie";"Daler";"6";"Skilling";"3";"";"";"";"";""
"1032157";"1";"Ostende";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032168";"1";"Brest";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032173";"1";"Embden";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032180";"1";"Lonionne";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032187";"1";"Elsfleth";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032191";"1";"Ostende";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032197";"1";"Stralsund";"Amsterdam";"Læster";"1 1/2";"Rug";"Daler";"9 1/2";"Skilling";"8";"";"";"Læster";"9 1/3";"Rug giør 9 1/3 læster"
"1032197";"2";"Stralsund";"Amsterdam";"Læster";"19 5/8";"Rug";"Daler";"10";"Skilling";"20";"";"";"Læste";"20 5/6";"Rug giør 20 5/6 læste"
"1032198";"1";"Antwerpen";"Rostock";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032212";"1";"Antwerpen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032215";"1";"Gribswalde";"Antwerpen";"Læster";"69";"Rug";"Daler";"43";"Skilling";"6";"";"";"Læster";"86 1/4";"Rug giør 86 1/4 læster"
"1032221";"1";"Wismar";"Havre de Grace";"Læster";"80";"Hveede";"Daler";"100";"";"";"";"";"Læster";"100";"Hveede giør 100 læster"
"1032226";"1";"-";"-";"Skippund";"346 1/2";"Stang jern";"Daler";"28 1/2";"Skilling";"18";"";"";"";"";""
"1032226";"2";"-";"-";"Skippund";"330";"Hamp";"Daler";"55";"";"";"";"";"";"";""
"1032395";"1";"Swinemunde";"Newcastle";"Læst";"23 1/3";"Byg";"Daler";"13 1/2";"Skilling";"6";"";"";"Læst";"27 2/9";"Byg giør 27 2/9 læst"
"1032395";"2";"Swinemunde";"Newcastle";"Læst";"4";"Hvede";"Daler";"4 1/2";"Skilling";"8";"";"";"Læst";"4 1/3";"Hvede giør 4 1/3 læst"
"1032418";"1";"Rostock";"Rotterdam";"Læster";"50";"Rug";"Daler";"22 1/2";"";"";"";"";"Læster";"60";"Rug giør 60 læster"
"1032476";"1";"Ostende";"Kiøbenhavn";"Læster";"78";"Salt";"Daler";"39";"";"";"";"";"";"";""
"1032492";"1";"Pillau";"Amsterdam";"Læster";"120";"Rug";"Daler";"60";"";"";"";"";"";"";""
"1032492";"2";"Pillau";"Amsterdam";"Læster";"6";"Byg";"Daler";"3";"";"";"";"";"";"";""
"1032522";"1";"Lubeck";"Dunkirken";"Læst.";"52 4/7";"Rug, som er augment.";"Daler";"26";"Skilling";"14";"";"";"";"";"Rug som er augment."
"1032522";"2";"Lubeck";"Dunkirken";"Tønder";"752";"Byggryn";"Daler";"47";"";"";"";"";"";"";""
"1032551";"1";"Gribswalde";"Havre de Grace";"Læster";"66";"Hvede";"Daler";"82 1/2";"";"";"";"";"Læst";"82 1/2";"Hvede giør 82 1/2 læst"
"1032564";"1";"Dantzig";"London";"Læster";"136";"Hvede";"Daler";"136";"";"";"";"";"";"";""
"1032913";"1";"Vlie.";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032951";"1";"London";"Kønigsberg";"Pund";"3926";"Pymento etc.";"Daler";"7";"Skilling";"18";"";"";"";"";""
"1032951";"2";"London";"Kønigsberg";"Pund";"4253";"Peber etc.";"Daler";"10 1/2";"Skilling";"7";"";"";"";"";""
"1032951";"3";"London";"Kønigsberg";"Pund";"5630";"Stokf. holt";"Daler";"4";"Skilling";"20";"";"";"";"";""
"1032951";"4";"London";"Kønigsberg";"Pund";"4975";"Indigo";"Daler";"37";"Skilling";"15";"";"";"";"";""
"1032951";"5";"London";"Kønigsberg";"Pund";"64";"Zinober";"Daler";"1/2";"";"";"";"";"";"";""
"1032951";"6";"London";"Kønigsberg";"Pund";"450";"Bomuldsgarn";"Daler";"5 1/2";"Skilling";"6";"";"";"";"";""
"1032951";"7";"London";"Kønigsberg";"Cent.";"10";"Salpeter";"Daler";"1";"Skilling";"12";"";"";"";"";""
"1032951";"8";"London";"Kønigsberg";"Oxhd.";"570";"Ølie";"Daler";"53";"Skilling";"21";"";"";"";"";""
"1032951";"9";"London";"Kønigsberg";"Oxhd.";"137 7/10";"Rum";"Daler";"68 1/2";"Skilling";"17";"";"";"";"";""
"1032951";"10";"London";"Kønigsberg";"Skippund";"4 1/3";"Tin";"Daler";"2";"Skilling";"8";"";"";"";"";""
"1032951";"11";"London";"Kønigsberg";"Fuder";"1 1/5";"Blye";"Daler";"1/2";"Skilling";"5";"";"";"";"";""
"1032951";"12";"London";"Kønigsberg";"Rd.";"8602";"Krammerie";"Daler";"107 1/2";"Skilling";"2";"";"";"";"";""
"1032991";"1";"Brest";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1032993";"1";"Antwerpen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033001";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033003";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033006";"1";"Amsterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033015";"1";"Antwerpen";"Pillau";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033017";"1";"Amsterdam";"Kønigsberg";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033018";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033028";"1";"Antwerpen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033033";"1";"Ostende";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033039";"1";"Antwerpen";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033044";"1";"Antwerpen";"Dantzig";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033054";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033065";"1";"Amsterdam";"Kønigsberg";"Piber";"3 3/4";"Sirop";"Daler";"2 1/2";"Skilling";"15";"";"";"";"";""
"1033065";"2";"Amsterdam";"Kønigsberg";"Skippund";"3";"Harpix etc.";"Skilling";"18";"";"";"";"";"";"";""
"1033065";"3";"Amsterdam";"Kønigsberg";"Rd.";"90";"Krammerie";"Daler";"1";"Skilling";"6";"";"";"";"";""
"1033099";"1";"Liebau";"Holland";"Læster";"100";"Rug";"Daler";"57";"Skilling";"7";"";"";"Læst";"114 2/7";"Rug giør 114 2/7 læst"
"1033121";"1";"Amsterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1033129";"1";"Rostock";"Hull";"Læster";"34";"Hveede";"Daler";"15";"Skilling";"15";"";"";"Læst";"40 1/5";"Hveede, giør 40 1/5 læst"
"1033157";"1";"Dantzig";"Rotterdam";"Læster";"20";"Hvede";"Daler";"20";"";"";"";"";"";"";""
"1033157";"2";"Dantzig";"Rotterdam";"Læster";"53";"Byg etc.";"Daler";"26 1/2";"";"";"";"";"";"";""
"1033157";"3";"Dantzig";"Rotterdam";"Læster";"10";"Erter";"Daler";"2 1/2";"";"";"";"";"";"";""
"1033182";"1";"Rostock";"Schiedam";"Læst";"71 1/2";"Rug etc";"Daler";"32";"Skilling";"9";"";"";"Læst";"85 4/5";"Rug etc. giør 85 4/5 Læst"
"1033186";"1";"Stralsund";"Lissabon";"Læster";"45";"Hvede";"Daler";"60";"";"";"";"";"Læster";"60";"Hvede, giør 60 læster"
"1033205";"1";"Lubeck";"Calais";"Læster";"55";"Hvede";"Daler";"62 1/2";"Skilling";"18";"";"";"Læster";"62 6/7";"Hvede giør 62 6/7 læster"
"1033215";"1";"Arensborg";"Amsterdam";"Læster";"136";"Rug";"Daler";"68";"";"";"";"";"";"";""
"1033232";"1";"Gribswalde";"Antwerpen";"Læster";"37 1/2";"Rug";"Daler";"23";"Skilling";"21";"";"";"Læst";"46 4/8";"Rug giør 46 4/8 læst"
"1033233";"1";"Memel";"Amsterdam";"Læster";"120";"Rug etc.";"Daler";"60";"";"";"";"";"";"";""
"1033233";"2";"Memel";"Amsterdam";"Læster";"10";"Dødderfrøe";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";""
"1033233";"3";"Memel";"Amsterdam";"Læster";"8";"Hampefrøe";"Daler";"3";"";"";"";"";"";"";""
"1033233";"4";"Memel";"Amsterdam";"Stk.";"405";"F. dehler";"Daler";"5";"Skilling";"3";"";"";"";"";""
"1033233";"5";"Memel";"Amsterdam";"Skok";"60";"Staver";"Daler";"1/2";"Skilling";"21";"";"";"";"";""
"1033233";"6";"Memel";"Amsterdam";"Skippund";"1";"Kobber myndter";"Daler";"1/2";"";"";"";"";"";"";""
"1033248";"1";"Rostock";"Amsterdam";"Læster";"53";"Rug etc";"Daler";"23 1/2";"Skilling";"17";"";"";"Læst";"63 3/5";"Rug etc, giør 63 3/5 læst"
"1033265";"1";"Stettin";"Rotterdam";"Læster";"56";"Rug";"Daler";"32 1/2";"Skilling";"8";"";"";"Læst";"65 1/3";"Rug giør 65 1/3 læst"
"1033271";"1";"Wolgast";"Amsterdam";"Læster";"2";"Hveede";"Daler";"2 1/2";"Skilling";"8";"";"";"Læst";"2 2/3";"Hveede giør 2 2/3 læst"
"1033271";"2";"Wolgast";"Amsterdam";"Læster";"62";"Rug";"Daler";"41";"Skilling";"16";"";"";"Læst";"82 2/3";"Rug giør 82 2/3 læst"
"1033279";"1";"Rostock";"Antwerpen";"Læster";"75";"Rug";"Daler";"33 1/2";"Skilling";"12";"";"";"Læster";"90";"Rug giør 90 læster"
"1033287";"1";"Wismar";"London";"Læster";"78";"Hvede";"Daler";"97 1/2";"";"";"";"";"Læster";"97 1/2";"Hvede, giør 97 1/2 læster"
"1033289";"1";"Gribswalde";"Amsterdam";"Læster";"75";"Rug";"Daler";"46 1/2";"Skilling";"18";"";"";"Læst";"93 3/4";"Rug giør 93 3/4 læst"
"1033296";"1";"Stettin";"Aalborg";"Stk.";"97";"Planker";"Daler";"1 1/2";"Skilling";"6";"";"";"";"";""
"1033307";"1";"Memel";"Embden";"Stk.";"113";"F. bielker";"Daler";"3 1/2";"Skilling";"2";"";"";"";"";""
"1033307";"2";"Memel";"Embden";"Stk.";"65";"Planker";"Daler";"1";"Skilling";"4";"";"";"";"";""
"1033307";"3";"Memel";"Embden";"Stk.";"283";"F. dehler";"Daler";"3 1/2";"Skilling";"2";"";"";"";"";""
"1033320";"1";"Gribswalde";"Rotterdam";"Læster";"32";"Rug";"Daler";"20";"";"";"";"";"Læster";"40";"Rug, giør 40 læster"
"1033326";"1";"Gribswalde";"Antwerpen";"Læster";"68";"Rug";"Daler";"42 1/2";"";"";"";"";"Læster";"85";"Rug giør 85 læster"
"1033340";"1";"Stralsund";"Amsterdam";"Læster";"32";"Rug";"Daler";"21";"Skilling";"16";"";"";"Læster";"42 2/3";"Rug, giør 42 2/3 læster"
"1033346";"1";"Kønigsberg";"London";"Læster";"60";"Hvede";"Daler";"60";"";"";"";"";"";"";""
"1033346";"2";"Kønigsberg";"London";"Læster";"8";"Havre";"Daler";"2";"";"";"";"";"";"";""
"1033347";"1";"Gribswalde";"Amsterdam";"Læster";"38";"Rug";"Daler";"23 1/2";"Skilling";"12";"";"";"Læster";"47 1/2";"Rug, giør 47 1/2 læster"
"1033356";"1";"Wolgast";"Rotterdam";"Læster";"36";"Rug";"Daler";"24";"";"";"";"";"Læster";"48";"Rug, giør 48 læster"
"1033362";"1";"London";"Stolpe";"Pund";"63089";"Sukker etc.";"Daler";"118";"Skilling";"15";"";"";"";"";""
