"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"962818";"1";"Pillau";"Hull";"Læster";"15";"Hørfrøe";"Daler";"11";"Skilling";"12";"";"";"";"";""
"962818";"2";"Pillau";"Hull";"Læster";"29";"Hvede";"Daler";"29";"";"";"";"";"";"";""
"962818";"3";"Pillau";"Hull";"Skok";"4056 1/2";"Garn";"Daler";"76";"Skilling";"3";"";"";"";"";""
"962818";"4";"Pillau";"Hull";"Steen";"2625";"Ord. hør";"Daler";"43 1/2";"Skilling";"12";"";"";"";"";""
"962829";"1";"Narva";"Hull";"Skippund";"1009 1/2";"Finn hør";"Daler";"252";"Skilling";"18";"";"";"";"";""
"962838";"1";"Stockholm";"Hull";"Skippund";"2832";"Jern";"";"";"";"";"";"";"";"";""
"962838";"2";"Stockholm";"Hull";"Lispund";"9";"Jern";"";"";"";"";"";"";"";"";""
"962838";"3";"Stockholm";"Hull";"Pund";"10";"Jern";"Daler";"236";"Skilling";"2";"";"";"";"";""
"962838";"4";"Stockholm";"Hull";"Skippund";"15";"Jernplader";"";"";"";"";"";"";"";"";""
"962838";"5";"Stockholm";"Hull";"Lispund";"2";"Jernplader";"Daler";"1 1/2";"Skilling";"19";"";"";"";"";""
"962838";"6";"Stockholm";"Hull";"Tylter";"192 1/2";"Ord. Bræder";"Daler";"1 1/2";"Skilling";"12";"";"";"";"";""
"962838";"7";"Stockholm";"Hull";"Tønder";"2";"Tiere";"Skilling";"3";"";"";"";"";"";"";""
"962838";"8";"Stockholm";"Hull";"Rd.";"75";"Krammerie";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"962851";"1";"St. Petersborg";"London";"Skippund";"378";"Stang jern";"Daler";"31 1/2";"";"";"";"";"";"";""
"962851";"2";"St. Petersborg";"London";"Skippund";"235 1/5";"Tælle";"Daler";"29";"Skilling";"20";"";"";"";"";""
"962851";"3";"St. Petersborg";"London";"Skippund";"1146 7/10";"Hamp";"Daler";"191";"Skilling";"6";"";"";"";"";""
"962851";"4";"St. Petersborg";"London";"Stk.";"1800";"Ravedug etc.";"Daler";"28";"Skilling";"6";"";"";"";"";""
"962851";"5";"St. Petersborg";"London";"Stk.";"600";"Dreyl";"Daler";"18 1/2";"Skilling";"12";"";"";"";"";""
"962851";"6";"St. Petersborg";"London";"Rd.";"775";"Krammerie";"Daler";"7 1/2";"Skilling";"12";"";"";"";"";""
"962857";"1";"Riga";"London";"-";"363";"Wognskud";"Daler";"3";"Skilling";"2";"";"";"";"";""
"962857";"2";"Riga";"London";"-";"120";"Fatholt";"Skilling";"2";"";"";"";"";"";"";""
"962857";"3";"Riga";"London";"-";"260";"Skudeplanker";"Daler";"2";"Skilling";"8";"";"";"";"";""
"962857";"4";"Riga";"London";"Favne";"2";"Lægter";"Skilling";"6";"";"";"";"";"";"";""
"962957";"1";"Memel";"London";"-";"257";"Bielker";"Daler";"8";"Skilling";"2";"";"";"";"";""
"962957";"2";"Memel";"London";"Skok";"5";"Staver";"Skilling";"4";"";"";"";"";"";"";""
"962957";"3";"Memel";"London";"Favne";"10";"Lægter";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"962957";"4";"Memel";"London";"-";"54";"Dehler";"Daler";"1/2";"Skilling";"9";"";"";"";"";""
"962983";"1";"Danzig";"Newcastle";"-";"311";"Bielker";"Daler";"9 1/2";"Skilling";"11";"";"";"";"";""
"962983";"2";"Danzig";"Newcastle";"-";"240";"Dehler";"Daler";"3";"";"";"";"";"";"";""
"962983";"3";"Danzig";"Newcastle";"Skok";"30";"Staver";"Skilling";"23";"";"";"";"";"";"";""
"962983";"4";"Danzig";"Newcastle";"Rd.";"33 1/3";"Kramerie";"Skilling";"16";"";"";"";"";"";"";""
"963022";"1";"Riga";"Leith";"-";"172";"Bielker";"Daler";"5";"Skilling";"18";"";"";"";"";""
"963022";"2";"Riga";"Leith";"Skok";"22";"Ord. Bræder";"";"";"";"";"";"";"";"";""
"963022";"3";"Riga";"Leith";"Stk.";"59";"Ord. Bræder";"Daler";"1";"Skilling";"2";"";"";"";"";""
"963022";"4";"Riga";"Leith";"Skok";"17";"Skudeplanker";"";"";"";"";"";"";"";"";""
"963022";"5";"Riga";"Leith";"Stk.";"7";"Skudeplanker";"Daler";"8 1/2";"Skilling";"3";"";"";"";"";""
"963022";"6";"Riga";"Leith";"Skok";"4";"Planker";"";"";"";"";"";"";"";"";""
"963022";"7";"Riga";"Leith";"Stk.";"21";"Planker";"Daler";"4";"Skilling";"17";"";"";"";"";""
"963060";"1";"Stockholm";"Lewerpool";"Skippund";"205";"Stangjern";"";"";"";"";"";"";"";"";""
"963060";"2";"Stockholm";"Lewerpool";"Lispund";"1";"Stangjern";"";"";"";"";"";"";"";"";""
"963060";"3";"Stockholm";"Lewerpool";"Pund";"10";"Stangjern";"Daler";"17";"Skilling";"5";"";"";"";"";""
"963060";"4";"Stockholm";"Lewerpool";"Tylter";"13";"Ord. Bræder";"Skilling";"6";"";"";"";"";"";"";""
"963060";"5";"Stockholm";"Lewerpool";"Læster";"73 1/13";"Tiære etc.";"Daler";"27";"Skilling";"20";"";"";"";"";""
"963104";"1";"Pernau";"Leverpoole";"-";"2333";"Skudeplanker";"Daler";"19";"Skilling";"22";"";"";"";"";""
"963104";"2";"Pernau";"Leverpoole";"-";"260";"Ord. Dehler";"Skilling";"10";"";"";"";"";"";"";""
"963124";"1";"Riga";"Portsmouth";"Skok";"28";"Skudeplanker";"";"";"";"";"";"";"";"";""
"963124";"2";"Riga";"Portsmouth";"Stk.";"88";"Skudeplanker";"Daler";"1";"Skilling";"12";"";"";"";"";""
"963124";"3";"Riga";"Portsmouth";"Skok";"2";"Ord. dehler";"";"";"";"";"";"";"";"";""
"963124";"4";"Riga";"Portsmouth";"Stk.";"27";"Ord. dehler";"Skilling";"6";"";"";"";"";"";"";""
"963124";"5";"Riga";"Portsmouth";"-";"671";"Bielker";"Daler";"20 1/2";"Skilling";"23";"";"";"";"";""
"963124";"6";"Riga";"Portsmouth";"Favne";"3";"Lægter";"Skilling";"9";"";"";"";"";"";"";""
"963146";"1";"Riga";"Newcastle";"Læster";"54";"Rug";"Daler";"27";"";"";"";"";"";"";""
"963150";"1";"Riga";"London";"-";"257";"Planker";"Daler";"4";"Skilling";"14";"";"";"";"";""
"963150";"2";"Riga";"London";"-";"821";"Skudeplanker";"Daler";"6 1/2";"Skilling";"17";"";"";"";"";""
"963150";"3";"Riga";"London";"-";"562";"Ord. dehler";"Skilling";"21";"";"";"";"";"";"";""
"963150";"4";"Riga";"London";"-";"16";"Spiger";"Daler";"2 1/2";"Skilling";"8";"";"";"";"";""
