"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"1093511";"7";"Kiobenhavn";"Boston i Amc.";"Skippund";"10";"Tougværk";"";"";"";"";"";"";"";"";""
"1093511";"8";"Kiobenhavn";"Boston i Amc.";"Lispund";"4";"Tougværk";"Daler";"1";"Skilling";"14";"";"";"";"";""
"1093511";"9";"Kiobenhavn";"Boston i Amc.";"Pund";"1814";"Staal";"Daler";"1 1/2";"Skilling";"1";"";"";"";"";""
"1093511";"10";"Kiobenhavn";"Boston i Amc.";"Pund";"156";"Tælle lys";"Skilling";"4";"";"";"";"";"";"";""
"1093511";"11";"Kiobenhavn";"Boston i Amc.";"Rd.";"985";"Krammerie";"Daler";"9 1/2";"Skilling";"17";"";"";"";"";""
"1093532";"1";"Kiøbenhavn";"St. Croix";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093537";"1";"Kiøbenhavn";"St. Croix";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093542";"1";"Kiøbenhavn";"Dramen";"Partie";"-";"Malt m. m.";"";"";"";"";"";"";"";"";""
"1093542";"2";"Kiøbenhavn";"Dramen";"Tønder";"50";"Rug";"Daler";"1";"Skilling";"12";"";"";"";"";""
"1093555";"1";"Kiobenhavn";"St. Croix";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093571";"1";"Kiobenhavn";"St. Croix og St. Thomas";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093577";"1";"Kiobenhavn";"Mallaga";"Partie";"-";"Indenlandsk byg";"";"";"";"";"";"";"";"";""
"1093641";"1";"Riga";"Corunna";"Skippund";"123";"Fiin hør";"";"";"";"";"";"";"";"";""
"1093641";"2";"Riga";"Corunna";"Lispund";"18";"Fiin hør";"Daler";"31";"";"";"";"";"";"";""
"1093641";"3";"Riga";"Corunna";"Skippund";"264";"Hamp";"";"";"";"";"";"";"";"";""
"1093641";"4";"Riga";"Corunna";"Lispund";"13";"Hamp";"Daler";"44";"Skilling";"6";"";"";"";"";""
"1093641";"5";"Riga";"Corunna";"Stk.";"100";"Sejldug";"Daler";"7 1/2";"Skilling";"15";"";"";"";"";""
"1093664";"1";"Bordeaux";"Kiøbenhavn";"Fad";"76 1/2";"Stads viin";"Daler";"132";"Skilling";"8";"";"";"";"";""
"1093664";"2";"Bordeaux";"Kiøbenhavn";"Fad";"6";"Edikke";"Daler";"6";"";"";"";"";"";"";""
"1093664";"3";"Bordeaux";"Kiøbenhavn";"Stk.";"2";"Brændeviin";"Daler";"2";"";"";"";"";"";"";""
"1093664";"4";"Bordeaux";"Kiøbenhavn";"Skippund";"3 1/3";"Viinsteen";"Skilling";"20";"";"";"";"";"";"";""
"1093664";"5";"Bordeaux";"Kiøbenhavn";"Skippund";"1 1/3";"Harpix";"Skilling";"8";"";"";"";"";"";"";""
"1093664";"6";"Bordeaux";"Kiøbenhavn";"Skippund";"6";"Terpentiin";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"1093664";"7";"Bordeaux";"Kiøbenhavn";"Rd.";"2965";"Krammerie";"Daler";"29 1/2";"Skilling";"8";"";"";"";"";""
"1093675";"1";"Aalborg";"Dantzig";"Ladning";"-";"Sild m. m.";"";"";"";"";"";"";"";"";""
"1093686";"1";"Kiøbenhavn";"Island";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093699";"1";"Kiøbenhavn";"Island";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093710";"1";"Kiøbenhavn";"Hamborg";"Partie";"-";"Sukker";"";"";"";"";"";"";"";"";""
"1093713";"1";"Kiøbenhavn";"St. Croix";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093728";"1";"Schiedam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1093742";"1";"Stettin";"Skagen";"Stk.";"198";"Planker";"Daler";"3";"Skilling";"15";"";"";"";"";""
"1093742";"2";"Stettin";"Skagen";"Pund";"100";"Tobak russisk";"Skilling";"3";"";"";"";"";"";"";""
"1093743";"1";"Kiøbenhavn";"St. Thomas";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1093753";"1";"Kiøbenhavn";"Bremen";"Ladning";"-";"Sukker m. m.";"";"";"";"";"";"";"";"";""
"1093762";"1";"Kiøbenhavn";"Amsterdam";"Skippund";"20";"Stang jern";"";"";"";"";"";"";"";"";""
"1093762";"2";"Kiøbenhavn";"Amsterdam";"Lispund";"17";"Stang jern";"Daler";"1 1/2";"Skilling";"12";"";"";"";"";""
"1093762";"3";"Kiøbenhavn";"Amsterdam";"Tønder";"206";"Tiære";"Daler";"6";"Skilling";"21";"";"";"";"";""
"1093776";"1";"Kiøbenhavn";"Amsterdam";"Partie";"-";"Sukker m. m.";"";"";"";"";"";"";"";"";""
"1093776";"2";"Kiøbenhavn";"Amsterdam";"Rd.";"1250";"Krammerie";"Daler";"12 1/2";"";"";"";"";"";"";""
"1093778";"1";"Pernau";"Lissabon";"Stk.";"200";"F. bielker";"Daler";"6";"Skilling";"12";"";"";"";"";""
"1093778";"2";"Pernau";"Lissabon";"Stk.";"202";"Planker";"Daler";"3";"Skilling";"18";"";"";"";"";""
"1093778";"3";"Pernau";"Lissabon";"Stk.";"447";"Skudeplanker";"Daler";"3 1/2";"Skilling";"11";"";"";"";"";""
"1093778";"4";"Pernau";"Lissabon";"Stk.";"304";"Ord. bræder";"Skilling";"11";"";"";"";"";"";"";""
"1093805";"1";"Dantzig";"Lissabon";"Læster";"24";"Hvede";"Daler";"24";"";"";"";"";"";"";""
"1093805";"2";"Dantzig";"Lissabon";"Skok";"177";"Staver";"Daler";"2 1/2";"Skilling";"13";"";"";"";"";""
"1093805";"3";"Dantzig";"Lissabon";"Stk.";"216";"Lærrit";"Daler";"3";"Skilling";"18";"";"";"";"";""
"1093811";"1";"Kiøbenhavn";"Island";"Ladning";"-";"Tømmer";"";"";"";"";"";"";"";"";""
"1093822";"1";"Island";"Kiøbenhavn";"-";"-";"Islandske producter";"";"";"";"";"";"";"";"";""
"1093827";"1";"Wyborg";"Mallaga";"Skok";"20 11/30";"Skudeplanker";"Daler";"10";"Skilling";"9";"";"";"";"";""
"1093827";"2";"Wyborg";"Mallaga";"Stk.";"3694";"Ord. dehler";"Daler";"2 1/2";"Skilling";"13";"";"";"";"";""
"1093833";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk vahre";"";"";"";"";"";"";"";"";""
"1093843";"1";"Pernau";"Porto";"Skippund";"503";"Ord. hør";"";"";"";"";"";"";"";"";""
"1093843";"2";"Pernau";"Porto";"Lispund";"7";"Ord. hør";"";"";"";"";"";"";"";"";""
"1093843";"3";"Pernau";"Porto";"Pund";"1";"Ord. hør";"Daler";"83 1/2";"Skilling";"19";"";"";"";"";""
"1093851";"1";"Newcastle";"Kiøbenhavn";"Chalder";"8";"Sten kull";"";"";"";"";"";"";"";"";""
"1093851";"2";"Newcastle";"Kiøbenhavn";"Cent.";"30";"Haul";"Daler";"2 1/2";"";"";"";"";"";"";""
"1093851";"3";"Newcastle";"Kiøbenhavn";"Rd.";"1816";"Krammerie";"Daler";"18";"Skilling";"8";"";"";"";"";""
"1093851";"4";"Newcastle";"Kiøbenhavn";"Rd.";"1025";"Steentøj";"Daler";"10";"Skilling";"12";"";"";"";"";""
"1093854";"1";"Petersborg";"St. Thomas";"Skippund";"75";"Stang jern";"Daler";"6";"Skilling";"12";"";"";"";"";""
"1093854";"2";"Petersborg";"St. Thomas";"Skippund";"72";"Tælle etc.";"Daler";"9";"";"";"";"";"";"";""
"1093854";"3";"Petersborg";"St. Thomas";"Stk.";"500";"Seyldug";"Daler";"39";"Skilling";"3";"";"";"";"";""
"1093854";"4";"Petersborg";"St. Thomas";"Stk.";"1371";"Ravndug etc.";"Daler";"21";"Skilling";"21";"";"";"";"";""
"1093854";"5";"Petersborg";"St. Thomas";"Stk.";"570";"Dreyl";"Daler";"17 1/2";"Skilling";"15";"";"";"";"";""
"1093854";"6";"Petersborg";"St. Thomas";"Degger";"61 4/5";"Jugter";"Daler";"11 1/2";"Skilling";"5";"";"";"";"";""
"1093854";"7";"Petersborg";"St. Thomas";"Rd.";"1100";"Krammerie";"Daler";"11";"";"";"";"";"";"";""
"1093887";"1";"Embden";"Kiøbenhavn";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1093896";"1";"Lissabon";"Kiøbenhavn";"Læst";"53 5/7";"Salt";"Daler";"26 1/2";"Skilling";"18";"";"";"";"";""
"1093896";"2";"Lissabon";"Kiøbenhavn";"Pibe";"1";"Viin";"Daler";"1 1/2";"";"";"";"";"";"";""
"1093896";"3";"Lissabon";"Kiøbenhavn";"Rd.";"150";"Krammerie";"Daler";"1 1/2";"";"";"";"";"";"";""
"1093903";"1";"Amsterdam";"Kiøbenhavn";"Pund";"23952";"Tobak etc.";"Daler";"44 1/2";"Skilling";"20";"";"";"";"";""
"1093903";"2";"Amsterdam";"Kiøbenhavn";"Cent.";"31 17/20";"Jerntraad etc.";"Daler";"2 1/2";"Skilling";"8";"";"";"";"";""
"1093903";"3";"Amsterdam";"Kiøbenhavn";"Skippund";"10";"Fiin hør";"Daler";"2 1/2";"";"";"";"";"";"";""
"1093903";"4";"Amsterdam";"Kiøbenhavn";"Skippund";"15";"Ost";"Daler";"1";"Skilling";"12";"";"";"";"";""
"1093903";"5";"Amsterdam";"Kiøbenhavn";"Riis";"75";"Papier";"Daler";"1/2";"Skilling";"5";"";"";"";"";""
"1093903";"6";"Amsterdam";"Kiøbenhavn";"Tønde";"1";"Smør";"Skilling";"5";"";"";"";"";"";"";""
"1093903";"7";"Amsterdam";"Kiøbenhavn";"Rd.";"454";"Krammerie";"Daler";"4 1/2";"Skilling";"2";"";"";"";"";""
"1093909";"1";"Riga";"Amsterdam";"Tønder";"2400";"Hørfrøe";"Daler";"75";"";"";"";"";"";"";""
"1093913";"1";"Aarhuus";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1093921";"1";"Aarhuus";"Wisby";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1093924";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1093930";"1";"St. Croix";"Flensborg";"Ladning";"-";"Caffe sukker og rum m. m.";"";"";"";"";"";"";"";"";""
"1093995";"1";"St. Croix";"Kiøbenhavn";"Ladning";"-";"Sukker caffe og rum";"";"";"";"";"";"";"";"";""
"1094002";"1";"Amsterdam";"Kiøbenhavn";"Pund";"3470";"Tobak etc";"Daler";"6 1/2";"Skilling";"1";"";"";"";"";""
"1094002";"2";"Amsterdam";"Kiøbenhavn";"Skippund";"5";"Ost";"Skilling";"20";"";"";"";"";"";"";""
"1094002";"3";"Amsterdam";"Kiøbenhavn";"Riis";"100";"Papiir";"Daler";"1/2";"Skilling";"14";"";"";"";"";""
"1094012";"1";"Amsterdam";"Flensborg";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1094014";"1";"Torrevieja";"Kiøbenhavn";"Læst";"53 1/2";"Salt";"Daler";"26 1/2";"Skilling";"12";"";"";"";"";""
"1094014";"2";"Torrevieja";"Kiøbenhavn";"Pund";"5289";"Mandler etc";"Daler";"9 1/2";"Skilling";"21";"";"";"";"";""
"1094014";"3";"Torrevieja";"Kiøbenhavn";"Piibe";"1/2";"Viin";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"1094025";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk vahre";"";"";"";"";"";"";"";"";""
"1094029";"1";"Amsterdam";"Kiøbenhavn";"Pund";"18280";"Tobak";"Daler";"34";"Skilling";"14";"";"";"";"";""
"1094029";"2";"Amsterdam";"Kiøbenhavn";"Pund";"25";"Cameelhaar";"Skilling";"15";"";"";"";"";"";"";""
"1094029";"3";"Amsterdam";"Kiøbenhavn";"Pund";"200";"Sornabuk";"Skilling";"6";"";"";"";"";"";"";""
"1094029";"4";"Amsterdam";"Kiøbenhavn";"Cent.";"25";"Søm";"Daler";"2";"Skilling";"4";"";"";"";"";""
"1094029";"5";"Amsterdam";"Kiøbenhavn";"Skippund";"39";"Ost";"Daler";"3";"Skilling";"12";"";"";"";"";""
"1094029";"6";"Amsterdam";"Kiøbenhavn";"Riis";"250";"Papiir";"Daler";"1 1/2";"Skilling";"22";"";"";"";"";""
"1094029";"7";"Amsterdam";"Kiøbenhavn";"Tønder";"1 1/4";"Sild";"Skilling";"3";"";"";"";"";"";"";""
"1094029";"8";"Amsterdam";"Kiøbenhavn";"Ahme";"1";"Rhinsk viin";"Daler";"1/2";"Skilling";"15";"";"";"";"";""
"1094029";"9";"Amsterdam";"Kiøbenhavn";"Skippund";"2 5/6";"Fiin hør";"Daler";"1/2";"Skilling";"10";"";"";"";"";""
"1094029";"10";"Amsterdam";"Kiøbenhavn";"Rd.";"1925";"Krammerie";"Daler";"19";"Skilling";"12";"";"";"";"";""
"1094071";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk vahre";"";"";"";"";"";"";"";"";""
"1094091";"1";"Kiøbenhavn";"Island";"-";"-";"Cargaison og provision";"";"";"";"";"";"";"";"";""
"1094096";"1";"Bordeaux";"Kiøbenhavn";"Fad";"67 1/4";"Stads viin";"Daler";"116 1/2";"Skilling";"4";"";"";"";"";""
"1094096";"2";"Bordeaux";"Kiøbenhavn";"Fad";"9 5/6";"Edikke";"Daler";"9 1/2";"Skilling";"16";"";"";"";"";""
"1094096";"3";"Bordeaux";"Kiøbenhavn";"Piber";"10";"Brændeviin";"";"";"";"";"";"";"";"";""
"1094096";"4";"Bordeaux";"Kiøbenhavn";"Oxhd.";"1 1/2";"Brændeviin";"Daler";"10 1/2";"Skilling";"12";"";"";"";"";""
"1094096";"5";"Bordeaux";"Kiøbenhavn";"Pund";"458";"Spanskgrønt etc";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"1094096";"6";"Bordeaux";"Kiøbenhavn";"Pund";"52800";"Svedsker";"Daler";"24 1/2";"Skilling";"12";"";"";"";"";""
"1094096";"7";"Bordeaux";"Kiøbenhavn";"Riis";"200";"Papiir";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"1094096";"8";"Bordeaux";"Kiøbenhavn";"Rd.";"1825";"Krammerie";"Daler";"18";"Skilling";"12";"";"";"";"";""
"1094096";"9";"Bordeaux";"Sundet";"Fad";"8";"Stads viin";"Daler";"13 1/2";"Skilling";"18";"";"";"";"";""
"1094096";"10";"Bordeaux";"Sundet";"Piiber";"6";"Brændeviin";"Daler";"6";"";"";"";"";"";"";""
"1094096";"11";"Bordeaux";"Sundet";"Fad";"1/2";"Edikke";"Daler";"1/2";"";"";"";"";"";"";""
"1094096";"12";"Bordeaux";"Sundet";"Pund";"800";"Mandler";"Daler";"1 1/2";"";"";"";"";"";"";""
"1094096";"13";"Bordeaux";"Sundet";"Rd.";"365";"Krammerie";"Daler";"3 1/2";"Skilling";"8";"";"";"";"";""
"1094109";"1";"Island";"Kiøbenhavn";"-";"-";"Islandske vahre";"";"";"";"";"";"";"";"";""
"1094126";"1";"Batavia";"Kiøbenhavn";"Ladning";"-";"Sukker og caffe m. m.";"";"";"";"";"";"";"";"";""
"1094135";"1";"Amsterdam";"Kiøbenhavn";"Rd.";"1000";"Krammerie";"Daler";"10";"";"";"";"";"";"";""
"1094140";"1";"Amsterdam";"Kiøbenhavn";"Pund";"5350";"Tobak";"Daler";"10";"Skilling";"2";"";"";"";"";""
"1094140";"2";"Amsterdam";"Kiøbenhavn";"Skippund";"1/8";"Ost";"Skilling";"1";"";"";"";"";"";"";""
"1094140";"3";"Amsterdam";"Kiøbenhavn";"Riis";"18";"Papiir";"Skilling";"7";"";"";"";"";"";"";""
"1094140";"4";"Amsterdam";"Kiøbenhavn";"Tønder";"12";"Beeg";"Skilling";"18";"";"";"";"";"";"";""
"1094140";"5";"Amsterdam";"Kiøbenhavn";"Rd.";"2765";"Krammerie";"Daler";"27 1/2";"Skilling";"8";"";"";"";"";""
"1094151";"1";"St. Croix";"Kiøbenhavn";"Ladning";"-";"Sukker og rum";"";"";"";"";"";"";"";"";""
"1094152";"1";"Rinkiøbing";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1094152";"2";"Rinkiøbing";"Sundet";"Endeel";"-";"Strandet skibs redskaber m. m.";"";"";"";"";"";"";"";"";""
"1094166";"1";"St. Croix";"Kiøbenhavn";"Ladning";"-";"Sukker og rum";"";"";"";"";"";"";"";"";""
"1094166";"2";"St. Croix";"Kiøbenhavn";"Pund";"1060";"Sukker";"Daler";"2";"";"";"";"";"";"";""
"1094193";"1";"Kiøbenhavn";"Cadix og St.Croix";"Skok";"86 1/5";"Skudeplanker";"Daler";"43";"Skilling";"5";"";"";"";"";""
"1094193";"2";"Kiøbenhavn";"Cadix og St.Croix";"Ste.";"1644";"Ord. dehler";"Daler";"1";"Skilling";"12";"";"";"";"";""
"1094193";"3";"Kiøbenhavn";"Cadix og St.Croix";"Skippund";"8";"Tougværk";"";"";"";"";"";"";"";"";""
"1094193";"4";"Kiøbenhavn";"Cadix og St.Croix";"Lispund";"12";"Tougværk";"";"";"";"";"";"";"";"";""
"1094193";"5";"Kiøbenhavn";"Cadix og St.Croix";"Pund";"12";"Tougværk";"Daler";"1";"Skilling";"4";"";"";"";"";""
"1094229";"1";"Bergen";"Kiøbenhavn";"Skippund";"204";"Klipfisk";"";"";"";"";"";"";"";"";""
"1094229";"2";"Bergen";"Kiøbenhavn";"Lispund";"15";"Klipfisk";"Daler";"10 1/2";"Skilling";"8";"";"";"";"";""
"1094229";"3";"Bergen";"Kiøbenhavn";"Tønder";"75";"Salt. torsk";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"1094229";"4";"Bergen";"Kiøbenhavn";"Tønder";"8";"Salt. lax";"Daler";"1/2";"Skilling";"16";"";"";"";"";""
"1094243";"1";"Laurvig";"Kiøbenhavn";"Tønder";"58";"Sild";"Daler";"2";"Skilling";"20";"";"";"";"";""
"1094243";"2";"Laurvig";"Kiøbenhavn";"Rd.";"620";"Trælast etc.";"Daler";"6";"Skilling";"10";"";"";"";"";""
"1094245";"1";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Partie";"-";"Kiøbmandskaber";"";"";"";"";"";"";"";"";""
"1094245";"2";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Skippund";"848";"Stangjern";"";"";"";"";"";"";"";"";""
"1094245";"3";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Lispund";"12";"Stangjern";"";"";"";"";"";"";"";"";""
"1094245";"4";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Pund";"5";"Stangjern";"Daler";"70 1/2";"Skilling";"11";"";"";"";"";""
"1094245";"5";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Skippund";"69";"Tougværk";"";"";"";"";"";"";"";"";""
"1094245";"6";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Lispund";"11";"Tougværk";"";"";"";"";"";"";"";"";""
"1094245";"7";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Pund";"3";"Tougværk";"Daler";"8 1/2";"Skilling";"10";"";"";"";"";""
"1094245";"8";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Pund";"9856";"Staal";"Daler";"8";"Skilling";"11";"";"";"";"";""
"1094245";"9";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Tønder";"250";"Tiære";"Daler";"7 1/2";"Skilling";"15";"";"";"";"";""
"1094245";"10";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Stk.";"56";"Seyldug";"Daler";"4";"Skilling";"18";"";"";"";"";""
"1094245";"11";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Stk.";"58";"Ravndug";"Daler";"1/2";"Skilling";"20";"";"";"";"";""
"1094245";"12";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Anker";"6";"Kornbrændeviin";"Skilling";"9";"";"";"";"";"";"";""
"1094245";"13";"Kiøbenhavn";"Cap da Bonne Esperence a Ostindien";"Rd.";"1100";"Krammerie";"Daler";"11";"";"";"";"";"";"";""
"1094265";"1";"Kragerøe";"Kiøbenhavn";"Tønder";"491 1/2";"Salt";"Daler";"13 1/2";"Skilling";"8";"";"";"";"";""
"1094265";"2";"Kragerøe";"Kiøbenhavn";"Ste.";"620";"Ord. bræder";"Skilling";"23";"";"";"";"";"";"";""
"1094279";"1";"Aalborg";"Kønigsberg";"Ladning";"-";"Sild";"";"";"";"";"";"";"";"";""
"1094289";"1";"Kragerøe";"Kiøbenhavn";"Tønder";"520";"Salt";"Daler";"14";"Skilling";"22";"";"";"";"";""
"1094289";"2";"Kragerøe";"Kiøbenhavn";"Ste.";"289";"Ord. bræder";"Skilling";"11";"";"";"";"";"";"";""
"1094300";"1";"Fahrsund";"Østersøen";"Tønder";"96";"Sild";"Daler";"4";"";"";"";"";"";"";""
"1094306";"1";"Stavanger";"Riga";"Tønder";"250";"Sild";"Daler";"10";"Skilling";"20";"";"";"";"";""
"1094306";"2";"Stavanger";"Riga";"Rd.";"120";"Krammerie";"Daler";"1";"Skilling";"10";"";"";"";"";""
"1094309";"1";"Amsterdam";"Kiøbenhavn";"Ahme";"1";"Rhinsk viin";"Daler";"1/2";"Skilling";"15";"";"";"";"";""
"1094309";"2";"Amsterdam";"Kiøbenhavn";"Rd.";"3988";"Krammerie";"Daler";"39 1/2";"Skilling";"19";"";"";"";"";""
"1094319";"1";"Bergen";"Ystad";"Tønder";"302";"Sild";"Daler";"12 1/2";"Skilling";"4";"";"";"";"";""
"1094319";"2";"Bergen";"Ystad";"Skippund";"3";"Tørfisk";"";"";"";"";"";"";"";"";""
"1094319";"3";"Bergen";"Ystad";"Lispund";"18";"Tørfisk";"";"";"";"";"";"";"";"";""
"1094319";"4";"Bergen";"Ystad";"Pund";"12";"Tørfisk";"Skilling";"10";"";"";"";"";"";"";""
"1094320";"1";"Riga";"Porto";"Skippund";"190";"Fiin hør";"";"";"";"";"";"";"";"";""
"1094320";"2";"Riga";"Porto";"Pund";"10";"Fiin hør";"Daler";"47 1/2";"Skilling";"1";"";"";"";"";""
"1094320";"3";"Riga";"Porto";"Skippund";"106";"Hamp";"";"";"";"";"";"";"";"";""
"1094320";"4";"Riga";"Porto";"Lispund";"3";"Hamp";"";"";"";"";"";"";"";"";""
"1094320";"5";"Riga";"Porto";"Pund";"10";"Hamp";"Daler";"17 1/2";"Skilling";"10";"";"";"";"";""
"1094336";"1";"Amsterdam";"Kiøbenhavn";"Ahmer";"73 1/2";"Rhinsk viin";"Daler";"58 1/2";"Skilling";"15";"";"";"";"";""
"1094336";"2";"Amsterdam";"Kiøbenhavn";"Rd.";"2175";"Krammerie";"Daler";"21 1/2";"Skilling";"12";"";"";"";"";""
"1094349";"1";"Langesund";"Kiøbenhavn";"Skippund";"89";"Stangjern";"";"";"";"";"";"";"";"";""
"1094349";"2";"Langesund";"Kiøbenhavn";"Lispund";"7";"Stangjern";"";"";"";"";"";"";"";"";""
"1094349";"3";"Langesund";"Kiøbenhavn";"Pund";"9";"Stangjern";"Daler";"7";"Skilling";"22";"";"";"";"";""
"1094349";"4";"Langesund";"Kiøbenhavn";"Skippund";"76";"Jerngryder";"";"";"";"";"";"";"";"";""
"1094349";"5";"Langesund";"Kiøbenhavn";"Lispund";"2";"Jerngryder";"";"";"";"";"";"";"";"";""
"1094349";"6";"Langesund";"Kiøbenhavn";"Pund";"3";"Jerngryder";"Daler";"9 1/2";"Skilling";"1";"";"";"";"";""
"1094352";"1";"Bordeaux";"Kiøbenhavn";"Fade";"42";"Stads viin";"Daler";"72 1/2";"Skilling";"15";"";"";"";"";""
"1094352";"2";"Bordeaux";"Kiøbenhavn";"Fad";"9 1/2";"Edikke";"Daler";"9 1/2";"";"";"";"";"";"";""
"1094352";"3";"Bordeaux";"Kiøbenhavn";"Piber";"6";"Brændeviin";"";"";"";"";"";"";"";"";""
"1094352";"4";"Bordeaux";"Kiøbenhavn";"Oxhd.";"1";"Brændeviin";"Daler";"6 1/2";"";"";"";"";"";"";""
"1094352";"5";"Bordeaux";"Kiøbenhavn";"Pund";"3600";"Svedsker";"Daler";"1 1/2";"Skilling";"9";"";"";"";"";""
"1094352";"6";"Bordeaux";"Kiøbenhavn";"Pund";"337";"Mandler";"Daler";"1/2";"Skilling";"7";"";"";"";"";""
"1094352";"7";"Bordeaux";"Kiøbenhavn";"Skippund";"6";"Viinsteen";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
