"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1035020";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035057";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035094";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035094";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1035244";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035244";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1035363";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035409";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035496";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035617";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035663";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1035729";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1035729";"2";"Ucertif. skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1035764";"1";"Fyrpenge";"Daler";"2";"Skilling";"11";"";"";"N";""
"1036677";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1036677";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1036714";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1036714";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1036739";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1036780";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1036872";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037018";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037018";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1037116";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
