"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"976486";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976619";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976638";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976661";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976672";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976688";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976710";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976729";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976776";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976846";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976870";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976877";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976961";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"976981";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977026";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977047";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977071";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977091";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977117";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977125";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977130";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977154";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977160";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977179";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977185";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977197";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977211";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977225";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977260";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977270";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977278";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977286";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"977303";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
