"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1016849";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016856";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016862";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016866";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016877";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016882";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016896";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016906";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016906";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1016918";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016921";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016934";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1016941";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1016992";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1017002";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1017002";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1017019";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1019470";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019470";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019488";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019502";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019514";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019529";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019529";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019540";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019540";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019552";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019552";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019579";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019579";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019597";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019597";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019611";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019611";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019623";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019623";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019634";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019634";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019701";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019701";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019715";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019715";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019737";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019737";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019747";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019747";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019752";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019752";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019764";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019764";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019775";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019775";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1019781";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019781";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019815";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019815";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019832";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019832";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1019842";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1019842";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1055218";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055278";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1055335";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1055393";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1055421";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1055444";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055477";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055491";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055521";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055540";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055563";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1055563";"2";"Vide folio";"Daler";"12 1/2";"Skilling";"21";"";"";"N";""
"1055630";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1055691";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1055704";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1055744";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1055787";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1055825";"1";"Fyrpenge";"Daler";"2";"Skilling";"18";"";"";"N";""
"1055840";"1";"Fyrpenge";"Daler";"2 1/2";"";"";"";"";"N";""
"1055863";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1055875";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055895";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1055913";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1055936";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1056045";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1056094";"1";"Fyrpenge";"Daler";"2 1/2";"Skilling";"18";"";"";"N";""
"1056130";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1056157";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1056183";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1056212";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"12";"";"";"N";""
"1056231";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1056251";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1056302";"1";"Fyrpenge";"Daler";"3";"Skilling";"6";"";"";"N";""
"1056313";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1056322";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1056353";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1056366";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1056407";"1";"Fyrpenge";"Daler";"2";"Skilling";"12";"";"";"N";""
"1056424";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1056476";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1056498";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1056622";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1056640";"1";"Fyrpenge";"Daler";"2 1/2";"Skilling";"18";"";"";"N";""
"1056692";"1";"Fyrpenge";"Daler";"2";"Skilling";"6";"";"";"N";""
"1056720";"1";"Fyrpenge";"Daler";"3";"Skilling";"18";"";"";"N";""
"1056778";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1056823";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1056845";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1056950";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1056978";"1";"Fyrpenge";"Daler";"1 1/2";"";"";"";"";"N";""
"1057015";"1";"Fyrpenge";"Daler";"2 1/2";"Skilling";"12";"";"";"N";""
"1057096";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1057140";"1";"Fyrpenge";"Daler";"2";"Skilling";"6";"";"";"N";""
"1057176";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1057225";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1057257";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1057296";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1057325";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1057413";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1057464";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1057521";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1057575";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1057676";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1057724";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1057827";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1057867";"1";"Fyrpenge";"Daler";"2 1/2";"Skilling";"18";"";"";"N";""
"1057923";"1";"Fyrpenge";"Daler";"1 1/2";"";"";"";"";"N";""
"1057985";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1058056";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1058084";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1058115";"1";"Fyrpenge";"Daler";"2";"Skilling";"12";"";"";"N";""
"1058157";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1058184";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1058226";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058249";"1";"Fyrpenge";"Daler";"2";"Skilling";"12";"";"";"N";""
"1058267";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058284";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1058299";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1058330";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1058354";"1";"Fyrpenge";"Daler";"2";"Skilling";"6";"";"";"N";""
"1058385";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1058467";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1058536";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"12";"";"";"N";""
"1058580";"1";"Fyrpenge";"Daler";"3";"";"";"";"";"N";""
"1058597";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058622";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058644";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1058668";"1";"Fyrpenge";"Daler";"3";"";"";"";"";"N";""
"1058692";"1";"Fyrpenge";"Daler";"3";"";"";"";"";"N";""
"1058722";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1058744";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1058777";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058794";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1058819";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1058833";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1058853";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1058878";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1058909";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1058999";"1";"Fyrpenge";"Daler";"2";"Skilling";"6";"";"";"N";""
"1059028";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1059051";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1059063";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1059081";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059098";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059116";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059129";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1059145";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1059159";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1059182";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1059202";"1";"Fyrpenge";"Daler";"2";"Skilling";"6";"";"";"N";""
"1059223";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1059247";"1";"Fyrpenge";"Daler";"3";"Skilling";"12";"";"";"N";""
"1059270";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1059294";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059317";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059329";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1059347";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1059385";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059396";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1059420";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059444";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1059469";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059480";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059490";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059504";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059524";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059545";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059576";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059597";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059635";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059657";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1059676";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1059703";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1059724";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059744";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059772";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1059824";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1059836";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1059862";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1059907";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1059945";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1059975";"1";"Fyrpenge";"Daler";"2 1/2";"Skilling";"12";"";"";"N";""
"1060010";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1060104";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1060135";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1060167";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1060264";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1060292";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1060342";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1060361";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1060401";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1060432";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1060460";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1060493";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1060537";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1060559";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1060589";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1060611";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1060664";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1060701";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"12";"";"";"N";""
"1060761";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1060836";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1060836";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1060836";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1060836";"4";"Ucertif. skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1060929";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1061853";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1061853";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1061893";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1061893";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062013";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062013";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062038";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062038";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062055";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062055";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1062078";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062078";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062089";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062089";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062169";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062169";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1062206";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062217";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062244";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062256";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062274";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062283";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062292";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062303";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062312";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062328";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062335";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062335";"2";"Ucertif. skib og ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1062371";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062389";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062402";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062436";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062461";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062494";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062525";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062538";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1062548";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062554";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062560";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1062560";"2";"Ucertif. skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1065084";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1065084";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1065084";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1065084";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1065125";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1065125";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1065125";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1065125";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1065146";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1065163";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1065163";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1065163";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1065172";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1065172";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1065172";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1065172";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1065250";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1065250";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1065250";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1065264";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
