"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"814641";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814660";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814745";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814759";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814759";"2";"Certif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"814766";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814769";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814771";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814776";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814776";"2";"Certif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"814811";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814821";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814825";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814825";"2";"Certif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"814832";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814841";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814856";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814861";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814865";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814916";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814926";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814929";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814931";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814935";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814946";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814949";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"814950";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"822867";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"822899";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"822937";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939635";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939823";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939823";"2";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"939894";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939908";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939965";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939973";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939980";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"939980";"2";"Dantziger gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"940000";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940005";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940011";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940019";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940022";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940032";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940036";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940045";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940049";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940054";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940058";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940062";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940065";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940071";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940084";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940101";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"940107";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
