"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"940150";"2";"Amsterdam";"Petersborg";"Rd.";"467";"Tagsteen";"Daler";"5 1/2";"Skilling";"17";"";"";"";"";""
"940162";"1";"Memel";"Amsterdam";"Læster";"40";"Rug";"Daler";"20";"";"";"";"";"";"";""
"940162";"2";"Memel";"Amsterdam";"Læster";"5";"Døderfrøe";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";""
"940180";"1";"Lissabon";"Østersøen";"Læst";"76 2/3";"Saet";"Daler";"38";"Skilling";"7";"";"";"";"";""
"940185";"1";"Riga";"Amsterdam";"Læster";"80";"Rug";"Daler";"40";"";"";"";"";"";"";""
"940202";"1";"Noimontier";"Østersøen";"Læst";"84 1/2";"Salt";"Daler";"42";"Skilling";"12";"";"";"";"";""
"940215";"1";"Croisick";"Riga";"Læst";"87 1/10";"Salt";"Daler";"43 1/2";"Skilling";"3";"";"";"";"";""
"940221";"1";"Dantzig";"Rouen";"Læster";"45";"Hvede";"Daler";"45";"";"";"";"";"";"";""
"940226";"1";"Croisic";"Østersøen";"Læst";"52";"Salt";"Daler";"26";"";"";"";"";"";"";""
"940230";"1";"London";"Petersborg";"Pund";"11200";"Stokf. holt";"Daler";"8 1/2";"Skilling";"12";"";"";"";"";""
"940230";"2";"London";"Petersborg";"Pund";"1008";"Læder";"Daler";"1 1/2";"Skilling";"19";"";"";"";"";""
"940230";"3";"London";"Petersborg";"Skippund";"24 2/3";"Svovel";"Daler";"2";"Skilling";"3";"";"";"";"";""
"940230";"4";"London";"Petersborg";"Rd.";"6960";"Krammerie";"Daler";"87";"";"";"";"";"";"";""
"940240";"1";"Nantes";"Lubeck";"Læster";"196 3/10";"Salt";"Daler";"98";"Skilling";"8";"";"";"";"";""
"940240";"2";"Nantes";"Sundet";"Oxhd.";"3";"Viin";"Daler";"1";"Skilling";"6";"";"";"";"";""
"940240";"3";"Nantes";"Sundet";"Oxhd.";"3";"Edicke";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"940240";"4";"Nantes";"Sundet";"Oxhd.";"1";"Brændeviin";"Daler";"1/2";"";"";"";"";"";"";""
"940240";"5";"Nantes";"Sundet";"Pund";"550";"Pryneller";"Daler";"1";"Skilling";"2";"";"";"";"";""
"940240";"6";"Nantes";"Sundet";"Pund";"300";"Riis";"Skilling";"14";"";"";"";"";"";"";""
"940240";"7";"Nantes";"Sundet";"Pund";"150";"Figen";"Skilling";"4";"";"";"";"";"";"";""
"940240";"8";"Nantes";"Sundet";"Rd.";"200";"Krammerie";"Daler";"2 1/2";"";"";"";"";"";"";""
"940253";"1";"Lewerpool";"Dantzig";"Læst";"210 1/4";"Salt";"Daler";"105";"Skilling";"6";"";"";"";"";""
"940253";"2";"Lewerpool";"Dantzig";"Pund";"1736";"Tobak etc.";"Daler";"3";"Skilling";"13";"";"";"";"";""
"940253";"3";"Lewerpool";"Dantzig";"Pund";"2877";"Riis";"Daler";"2 1/2";"Skilling";"10";"";"";"";"";""
"940253";"4";"Lewerpool";"Dantzig";"Pund";"21322";"Caffe";"Daler";"106 1/2";"Skilling";"6";"";"";"";"";""
"940253";"5";"Lewerpool";"Dantzig";"Oxhd.";"3 3/5";"Rum";"Daler";"1 1/2";"Skilling";"15";"";"";"";"";""
"940253";"6";"Lewerpool";"Dantzig";"Tønder";"8";"Øll";"";"";"";"";"";"";"";"";""
"940253";"7";"Lewerpool";"Dantzig";"Oxhd.";"3";"Øll";"Daler";"1/2";"Skilling";"14";"";"";"";"";""
"940253";"8";"Lewerpool";"Dantzig";"Rd.";"40";"Krammerie";"Daler";"1/2";"";"";"";"";"";"";""
"940266";"1";"Bordeaux";"Stettin";"Fad";"144 5/8";"Stadsviin";"Daler";"250 1/2";"Skilling";"10";"";"";"";"";""
"940266";"2";"Bordeaux";"Stettin";"Fad";"6 3/4";"Hogleviin";"Daler";"13 1/2";"";"";"";"";"";"";""
"940266";"3";"Bordeaux";"Stettin";"Tiers";"2";"Edike";"Skilling";"16";"";"";"";"";"";"";""
"940266";"4";"Bordeaux";"Stettin";"Stk.";"2";"Brændeviin";"";"";"";"";"";"";"";"";""
"940266";"5";"Bordeaux";"Stettin";"Oxhd.";"1";"Brændeviin";"Daler";"2 1/2";"";"";"";"";"";"";""
"940266";"6";"Bordeaux";"Stettin";"Pund";"2600";"Spansgrøn etc.";"Daler";"4 1/2";"Skilling";"18";"";"";"";"";""
"940266";"7";"Bordeaux";"Stettin";"Skippund";"42";"Tin";"Daler";"5";"Skilling";"12";"";"";"";"";""
"940266";"8";"Bordeaux";"Stettin";"Skippund";"8";"Svovel";"Daler";"1/2";"Skilling";"8";"";"";"";"";""
"940266";"9";"Bordeaux";"Stettin";"Rd.";"2226";"Krammerie";"Daler";"27 1/2";"Skilling";"16";"";"";"";"";""
"940284";"1";"Hamborg";"Østersøen";"Pund";"4120";"Indigo";"Daler";"30 1/2";"Skilling";"20";"";"";"";"";""
"940284";"2";"Hamborg";"Østersøen";"Pund";"3360";"Stokf. holt";"Daler";"2 1/2";"Skilling";"6";"";"";"";"";""
"940284";"3";"Hamborg";"Østersøen";"Skippund";"35 1/3";"Huede";"Daler";"4";"Skilling";"20";"";"";"";"";""
"940331";"1";"Embden";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940338";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940353";"1";"Embden";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940357";"1";"Termynterzyll";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940367";"1";"Amsterdam";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940373";"1";"Rouen";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940380";"1";"Spickerog";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940386";"1";"Ackumerziel";"Memel";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940391";"1";"Dormerziel";"Memel";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940401";"1";"Amsterdam";"Riga";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940405";"1";"Bremen";"Stettin";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940413";"1";"Hamborg";"Memel";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940414";"1";"Bremen";"Lubeck";"-";"-";"Graasteen";"";"";"";"";"";"";"";"";""
"940414";"2";"Bremen";"Lubeck";"Rd.";"32";"Krammerie";"Skilling";"20";"";"";"";"";"";"";""
"940418";"1";"Bremen";"Petersborg";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"940418";"2";"Bremen";"Sundet";"Rd.";"2 3/4";"Krammerie";"Skilling";"2";"";"";"";"";"";"";""
"940418";"3";"Bremen";"Sundet";"Pund";"1005";"Flæsk";"";"";"";"";"";"";"";"";""
"940418";"4";"Bremen";"Petersborg";"Rd.";"245";"Krammerie";"Daler";"3";"Skilling";"3";"";"";"";"";""
"940469";"1";"Stettin";"Bremen";"-";"107";"Bielker";"Daler";"3";"Skilling";"17";"";"";"";"";""
"940469";"2";"Stettin";"Bremen";"Stk.";"100";"F. dehler";"Daler";"1";"Skilling";"12";"";"";"";"";""
"940535";"1";"Marennes";"Østersøen";"Læst";"64 2/7";"Salt";"Daler";"32";"Skilling";"7";"";"";"";"";""
"940552";"1";"Amsterdam";"Riga";"Pund";"1403";"Tobak etc.";"Daler";"2 1/2";"Skilling";"9";"";"";"";"";""
"940552";"2";"Amsterdam";"Riga";"Pund";"1200";"Svedsker";"Daler";"1/2";"Skilling";"3";"";"";"";"";""
"940552";"3";"Amsterdam";"Riga";"Pund";"1250";"Caffe";"Daler";"6";"Skilling";"12";"";"";"";"";""
"940552";"4";"Amsterdam";"Riga";"Pund";"50";"Indigo";"Skilling";"18";"";"";"";"";"";"";""
"940552";"5";"Amsterdam";"Riga";"Pund";"10";"Ingefær";"Skilling";"2";"";"";"";"";"";"";""
"940552";"6";"Amsterdam";"Riga";"Pund";"1/4";"Saffran";"Skilling";"2";"";"";"";"";"";"";""
"940552";"7";"Amsterdam";"Riga";"Cent.";"35 1/5";"Staal etc.";"Daler";"2 1/2";"Skilling";"22";"";"";"";"";""
"940552";"8";"Amsterdam";"Riga";"Skippund";"3";"Bleghvidt";"Skilling";"18";"";"";"";"";"";"";""
"940552";"9";"Amsterdam";"Riga";"Skippund";"5";"Ost";"Skilling";"20";"";"";"";"";"";"";""
"940552";"10";"Amsterdam";"Riga";"Riis";"131";"Papiir";"Daler";"1";"Skilling";"2";"";"";"";"";""
"940552";"11";"Amsterdam";"Riga";"Ank.";"1";"Cider edike";"Skilling";"1";"";"";"";"";"";"";""
"940552";"12";"Amsterdam";"Riga";"Oxhd.";"1";"Hogl. viin";"";"";"";"";"";"";"";"";""
"940552";"13";"Amsterdam";"Riga";"Ank.";"11 1/4";"Hogl. viin";"Daler";"1";"Skilling";"22";"";"";"";"";""
"940552";"14";"Amsterdam";"Riga";"Ahmer";"13";"Rinskviin";"";"";"";"";"";"";"";"";""
"940552";"15";"Amsterdam";"Riga";"Ank.";"1/3";"Rinskviin";"Daler";"10";"Skilling";"23";"";"";"";"";""
"940574";"1";"Amsterdam";"Kønigsberg";"Pund";"470";"Tobak";"Daler";"1/2";"Skilling";"19";"";"";"";"";""
"940574";"2";"Amsterdam";"Kønigsberg";"Pund";"115";"Indigo";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"940574";"3";"Amsterdam";"Kønigsberg";"Cent.";"186 9/10";"Jerntraad etc.";"Daler";"15 1/2";"Skilling";"4";"";"";"";"";""
"940574";"4";"Amsterdam";"Kønigsberg";"Skippund";"5";"Ost";"Skilling";"20";"";"";"";"";"";"";""
"940574";"5";"Amsterdam";"Kønigsberg";"Riis";"12";"Papiir";"Skilling";"5";"";"";"";"";"";"";""
"940574";"6";"Amsterdam";"Kønigsberg";"Ahmer";"9";"Rinskviin";"Daler";"7";"Skilling";"10";"";"";"";"";""
"940574";"7";"Amsterdam";"Kønigsberg";"Rd.";"2428";"Krammerie";"Daler";"30";"Skilling";"17";"";"";"";"";""
"940594";"1";"Amsterdam";"Dantzig";"Pund";"2755";"Tobak";"Daler";"5";"Skilling";"8";"";"";"";"";""
"940594";"2";"Amsterdam";"Dantzig";"Pund";"530";"Indigo";"Daler";"3 1/2";"Skilling";"23";"";"";"";"";""
"940594";"3";"Amsterdam";"Dantzig";"Pund";"3710";"Candii";"Daler";"13 1/2";"Skilling";"20";"";"";"";"";""
"940594";"4";"Amsterdam";"Dantzig";"Pund";"323";"Cameelgarn";"Daler";"4";"Skilling";"2";"";"";"";"";""
"940594";"5";"Amsterdam";"Dantzig";"Cent.";"92 4/5";"Jerntraad etc.";"Daler";"7 1/2";"Skilling";"12";"";"";"";"";""
"940594";"6";"Amsterdam";"Dantzig";"Skippund";"3 1/4";"Harpix";"Skilling";"20";"";"";"";"";"";"";""
"940594";"7";"Amsterdam";"Dantzig";"Skippund";"191 1/10";"Gamel jern";"Daler";"11 1/2";"Skilling";"22";"";"";"";"";""
"940594";"8";"Amsterdam";"Dantzig";"Skippund";"8 1/6";"Ost";"Daler";"1/2";"Skilling";"9";"";"";"";"";""
"940594";"9";"Amsterdam";"Dantzig";"Ank.";"16 1/4";"Hogl. viin";"Daler";"1";"Skilling";"17";"";"";"";"";""
"940594";"10";"Amsterdam";"Dantzig";"Riis";"325 3/4";"Papiir";"Daler";"2 1/2";"Skilling";"3";"";"";"";"";""
"940594";"11";"Amsterdam";"Dantzig";"Tønde";"6 1/4";"Sild";"Skilling";"13";"";"";"";"";"";"";""
"940594";"12";"Amsterdam";"Dantzig";"Ahmer";"9";"Rinskviin";"Daler";"7";"Skilling";"10";"";"";"";"";""
"940594";"13";"Amsterdam";"Dantzig";"Rd.";"418";"Krammerie";"Daler";"5";"Skilling";"11";"";"";"";"";""
"940649";"1";"Swinemunde";"London";"Læst";"61 2/9";"Huede";"Daler";"71";"Skilling";"21";"";"";"Læst";"71 23/54";"Huede er 71 23/54 læst"
"940649";"2";"Swinemunde";"London";"Rd.";"125";"Krammerie";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"940661";"1";"Brest";"Petersborg";"Fad";"65";"Hogl. viin";"Daler";"130";"";"";"";"";"";"";""
"940661";"2";"Brest";"Petersborg";"Pibe";"2 1/4";"Mallaga viin";"Daler";"4 1/2";"";"";"";"";"";"";""
"940661";"3";"Brest";"Petersborg";"Rd.";"1200";"Provisioner";"Daler";"15";"";"";"";"";"";"";""
"940668";"1";"Petersborg";"Salem i Amc.";"Skippund";"756";"Stang jern";"Daler";"63";"";"";"";"";"";"";""
"940668";"2";"Petersborg";"Salem i Amc.";"Skippund";"575 1/2";"Hamp";"Daler";"95 1/2";"Skilling";"20";"";"";"";"";""
"940668";"3";"Petersborg";"Salem i Amc.";"Skippund";"106 3/5";"Taugværk etc.";"Daler";"13";"Skilling";"16";"";"";"";"";""
"940678";"1";"Bajonna";"Stettin";"Oxhd.";"448";"Viin";"Daler";"224";"";"";"";"";"";"";""
"940704";"1";"Riga";"Vivero";"Skippund";"879";"Fiin jern";"";"";"";"";"";"";"";"";""
"940704";"2";"Riga";"Vivero";"Lispund";"7";"Fiin jern";"";"";"";"";"";"";"";"";""
