"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"1015248";"1";"Gothenborg";"Memel";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1015248";"2";"Gothenborg";"Memel";"Pund";"2000";"Caffe";"Daler";"10";"";"";"";"";"";"";""
"1015254";"1";"Gothenborg";"Østersøen";"Tønder";"1066";"Salt";"";"";"";"";"";"";"";"";""
"1015254";"2";"Gothenborg";"Østersøen";"Kopper";"8";"Salt";"Daler";"29 1/2";"Skilling";"6";"";"";"";"";""
"1015254";"3";"Gothenborg";"Østersøen";"Pund";"34210";"Caffe";"Daler";"171";"Skilling";"3";"";"";"";"";""
"1015254";"4";"Gothenborg";"Østersøen";"Pund";"1980";"Indigo";"Daler";"14 1/2";"Skilling";"17";"";"";"";"";""
"1015254";"5";"Gothenborg";"Østersøen";"Rd.";"50";"Krammerie";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1015273";"1";"Gothenborg";"Rygenwalde";"Pund";"48770";"Sukker etc.";"Daler";"91";"Skilling";"22";"";"";"";"";""
"1015273";"2";"Gothenborg";"Rygenwalde";"Pund";"28241";"Peber";"Daler";"70 1/2";"Skilling";"5";"";"";"";"";""
"1015273";"3";"Gothenborg";"Rygenwalde";"Pund";"24000";"Farvetræe";"Daler";"15";"";"";"";"";"";"";""
"1015273";"4";"Gothenborg";"Rygenwalde";"Pund";"1896";"Bomuldsgarn";"Daler";"23 1/2";"Skilling";"10";"";"";"";"";""
"1015273";"5";"Gothenborg";"Rygenwalde";"Stk.";"156";"Oxehuder";"Daler";"1 1/2";"Skilling";"22";"";"";"";"";""
"1015273";"6";"Gothenborg";"Rygenwalde";"Rd.";"4285";"Vahlfiskbeen";"Daler";"53 1/2";"Skilling";"3";"";"";"";"";""
"1015294";"1";"Gothenborg";"Rygenwalde";"Pund";"112696";"Sukker";"Daler";"211";"Skilling";"15";"";"";"";"";""
"1015294";"2";"Gothenborg";"Rygenwalde";"Pund";"31664";"Caffe";"Daler";"158";"Skilling";"16";"";"";"";"";""
"1015294";"3";"Gothenborg";"Rygenwalde";"Pund";"10843";"Peber";"Daler";"27";"Skilling";"6";"";"";"";"";""
"1015294";"4";"Gothenborg";"Rygenwalde";"Pund";"1838";"Indigo";"Daler";"13 1/2";"Skilling";"14";"";"";"";"";""
"1015294";"5";"Gothenborg";"Rygenwalde";"Rd.";"10016";"Hvalfiskbeen";"Daler";"125";"Skilling";"10";"";"";"";"";""
"1015308";"1";"Gothenborg";"Rygenwalde";"Pund";"7195";"Tobak";"Daler";"13 1/2";"";"";"";"";"";"";""
"1015308";"2";"Gothenborg";"Rygenwalde";"Pund";"3943";"Caneel";"Daler";"29 1/2";"Skilling";"4";"";"";"";"";""
"1015308";"3";"Gothenborg";"Rygenwalde";"Pund";"21560";"Farvetræe";"Daler";"13";"Skilling";"23";"";"";"";"";""
"1015308";"4";"Gothenborg";"Rygenwalde";"Pund";"95914";"Kaffe";"Daler";"479 1/2";"Skilling";"4";"";"";"";"";""
"1015383";"1";"Stockholm";"Rotterdam";"Skippund";"94";"Stang jern";"";"";"";"";"";"";"";"";""
"1015383";"2";"Stockholm";"Rotterdam";"Lispund";"3";"Stang jern";"Daler";"7 1/2";"Skilling";"17";"";"";"";"";""
"1015383";"3";"Stockholm";"Rotterdam";"Tylter";"20";"Skudeplanker";"Daler";"2";"";"";"";"";"";"";""
"1015383";"4";"Stockholm";"Rotterdam";"Tylter";"247 1/2";"Bræder";"Daler";"2";"Skilling";"12";"";"";"";"";""
"1015383";"5";"Stockholm";"Rotterdam";"Tønde";"1";"Tiere";"Skilling";"2";"";"";"";"";"";"";""
"1015391";"1";"Stockholm";"Westersøen";"Skippund";"201";"Stang jern";"";"";"";"";"";"";"";"";""
"1015391";"2";"Stockholm";"Westersøen";"Lispund";"18";"Stang jern";"Daler";"16 1/2";"Skilling";"16";"";"";"";"";""
"1015391";"3";"Stockholm";"Westersøen";"Skippund";"48";"Fiin hør";"Daler";"12";"";"";"";"";"";"";""
"1015391";"4";"Stockholm";"Westersøen";"Tylter";"155";"Ord. bræder";"Daler";"1";"Skilling";"19";"";"";"";"";""
"1015400";"1";"Memel";"Gothenborg";"Læst";"32 11/12";"Hørfrøe";"Daler";"24 1/2";"Skilling";"9";"";"";"";"";""
"1015400";"2";"Memel";"Gothenborg";"Skok";"31";"Staver";"Daler";"1/2";"";"";"";"";"";"";""
"1015400";"3";"Memel";"Gothenborg";"Steen";"1715";"Hør";"Daler";"28 1/2";"Skilling";"4";"";"";"";"";""
"1015413";"1";"Memel";"Gothenborg";"Læst.";"46 7/8";"Hvede";"Daler";"46 1/2";"Skilling";"18";"";"";"";"";""
"1015413";"2";"Memel";"Gothenborg";"Læst.";"59 1/6";"Hørfrøe";"Daler";"44";"Skilling";"18";"";"";"";"";""
"1015413";"3";"Memel";"Gothenborg";"Skok";"65";"Staver";"Daler";"1";"Skilling";"1";"";"";"";"";""
"1015433";"1";"Rostock";"Gothenborg";"Læster";"21";"Malt";"Daler";"9";"Skilling";"22";"";"";"Læst";"25 1/5";"Malt giør a 25 1/5 læst."
"1015433";"2";"Rostock";"Gothenborg";"Læster";"10";"Rug";"Daler";"6";"";"";"";"";"Læst";"12";"Rug giør a 12 læst."
"1015433";"3";"Rostock";"Gothenborg";"Læst.";"6 1/2";"Havre";"Daler";"1 1/2";"Skilling";"22";"";"";"Læst";"7 4/9";"Havre giør 7 4/9 læst."
"1015433";"4";"Rostock";"Gothenborg";"Læst.";"2";"Byg";"Daler";"1";"Skilling";"10";"";"";"Læst";"2 2/5";"Byg giør 2 2/5 læst."
"1015433";"5";"Rostock";"Gothenborg";"Læst.";"1";"Erter";"Skilling";"12";"";"";"";"";"";"";""
"1015676";"1";"-";"Bornholm";"Ladning";"-";"Caffe sukker farvetræe bomuldsgarn og blye";"";"";"";"";"";"";"";"";""
"1016822";"1";"Gothenborg";"Lubeck";"Pund";"27400";"Sukker";"Daler";"513 1/2";"Skilling";"12";"";"";"";"";""
"1016822";"2";"Gothenborg";"Lubeck";"Pund";"5120";"Indigo";"Daler";"38";"Skilling";"20";"";"";"";"";""
"1016822";"3";"Gothenborg";"Lubeck";"Pund";"22400";"Farvetræe";"Daler";"14";"";"";"";"";"";"";""
"1016822";"4";"Gothenborg";"Lubeck";"Piber";"40";"Rum";"Daler";"40";"";"";"";"";"";"";""
"1016843";"1";"Gothenborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1016849";"1";"Gothenborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1016856";"1";"Gothenborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1016862";"1";"Gothenborg";"Pillau";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1016866";"1";"Gothenborg";"Liebau";"Tønde";"472 1/2";"Salt";"Daler";"13";"Skilling";"6";"";"";"";"";""
"1016877";"1";"Gothenborg";"Riga";"Tønder";"1120";"Salt";"Daler";"31";"Skilling";"9";"";"";"";"";""
"1016882";"1";"Wismar";"Gothenborg";"Læster";"56";"Hvede";"Daler";"70";"";"";"";"";"Læster";"70";"Hvede giør 70 læster"
"1016896";"1";"Wismar";"Gothenborg";"Læster";"66";"Hvede";"Daler";"82 1/2";"";"";"";"";"Læst";"82 1/2";"Hvede giør 82 1/2 læst."
"1016906";"1";"Gothenborg";"Østersøen";"Pund";"189517";"Sukker";"Daler";"355";"Skilling";"17";"";"";"";"";""
"1016918";"1";"Gothenborg";"Rostock";"Tønder";"826";"Steenkull";"";"";"";"";"";"";"";"";""
"1016921";"1";"Gothenborg";"Østersøen";"Pund";"74400";"Sukker";"Daler";"139 1/2";"";"";"";"";"";"";""
"1016921";"2";"Gothenborg";"Østersøen";"Pund";"8000";"Farvetræe";"Daler";"5";"";"";"";"";"";"";""
"1016921";"3";"Gothenborg";"Østersøen";"Stk.";"400";"Raar olehuder";"Daler";"5";"";"";"";"";"";"";""
"1016934";"1";"Gothenborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1016941";"1";"Rygenwalde";"Gothenborg";"Læster";"12";"Hvede";"Daler";"17";"Skilling";"16";"";"";"Læst";"17 1/3";"Hvede giør 17 1/3 læst."
"1016941";"2";"Rygenwalde";"Gothenborg";"Læster";"22";"Erter";"Daler";"5 1/2";"";"";"";"";"";"";""
"1016992";"1";"Liebau";"Gothenborg";"Tønder";"910";"Hørfrøe";"Daler";"28";"Skilling";"21";"";"";"";"";""
"1017002";"1";"Memel";"Gothenborg";"Stk.";"62";"F. bielker";"Daler";"1 1/2";"Skilling";"21";"";"";"";"";""
"1017002";"2";"Memel";"Gothenborg";"Stk.";"1440";"F. dehler";"Daler";"18";"";"";"";"";"";"";""
"1017002";"3";"Memel";"Gothenborg";"Skok";"106";"Staver";"Daler";"1 1/2";"Skilling";"8";"";"";"";"";""
"1017002";"4";"Memel";"Gothenborg";"Læster";"2";"Hvede";"Daler";"2";"";"";"";"";"";"";""
"1017019";"1";"Gothenborg";"Østersøen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1019470";"1";"Memel";"Gothenborg";"Stk.";"450";"F. bielker";"Daler";"14";"Skilling";"3";"";"";"";"";""
"1019470";"2";"Memel";"Gothenborg";"Stk.";"210";"F. dehler";"Daler";"2 1/2";"Skilling";"6";"";"";"";"";""
"1019470";"3";"Memel";"Gothenborg";"Skok";"30";"Staver";"Skilling";"23";"";"";"";"";"";"";""
"1019470";"4";"Memel";"Gothenborg";"Favne";"2";"Lægter";"Skilling";"6";"";"";"";"";"";"";""
"1019470";"5";"Memel";"Gothenborg";"Steen";"299 1/4";"Hamp";"Daler";"4 1/2";"Skilling";"2";"";"";"";"";""
"1019488";"1";"Helsingborg";"Tonningen";"Tønder";"350";"Steenkull";"";"";"";"";"";"";"";"";""
"1019488";"2";"Helsingborg";"Tonningen";"Skippund";"20";"Ost";"Daler";"1 1/2";"Skilling";"8";"";"";"";"";""
"1019502";"1";"Helsingborg";"Tønningen";"Tønder";"400";"Kull";"";"";"";"";"";"";"";"";""
"1019502";"2";"Helsingborg";"Tønningen";"Skippund";"23";"Ost";"Daler";"1 1/2";"Skilling";"20";"";"";"";"";""
"1019514";"1";"Stolpemunde";"Gothenborg";"Læster";"20";"Hvede";"Daler";"26 1/2";"Skilling";"8";"";"";"";"26 2/3";"Hvede er 26 2/3"
"1019514";"2";"Stolpemunde";"Gothenborg";"Skok";"50";"Klapholt";"Daler";"1";"Skilling";"2";"";"";"";"";""
"1019514";"3";"Stolpemunde";"Gothenborg";"Skok";"15";"Staver";"Skilling";"12";"";"";"";"";"";"";""
"1019514";"4";"Stolpemunde";"Gothenborg";"Skok";"5";"Bunde";"Skilling";"8";"";"";"";"";"";"";""
"1019529";"1";"Memel";"Gothenborg";"Stk.";"1665";"F. planker";"Daler";"27 1/2";"Skilling";"12";"";"";"";"";""
"1019529";"2";"Memel";"Gothenborg";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"1019540";"1";"Memel";"Gothenborg";"Skok";"245";"Staver";"Daler";"3 1/2";"Skilling";"16";"";"";"";"";""
"1019540";"2";"Memel";"Gothenborg";"Steen";"600";"Hør";"Daler";"10";"";"";"";"";"";"";""
"1019540";"3";"Memel";"Gothenborg";"Læster";"2";"Hørfrøe";"Daler";"1 1/2";"";"";"";"";"";"";""
"1019552";"1";"Memel";"Gothenborg";"Skok";"346";"Staver";"Daler";"5";"Skilling";"20";"";"";"";"";""
"1019552";"2";"Memel";"Gothenborg";"Stk.";"72";"Planker";"Daler";"1";"Skilling";"10";"";"";"";"";""
"1019552";"3";"Memel";"Gothenborg";"Læster";"5";"Hørfrøe";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";""
"1019552";"4";"Memel";"Gothenborg";"Steen";"810";"Hør";"Daler";"13 1/2";"";"";"";"";"";"";""
"1019552";"5";"Memel";"Gothenborg";"Skok";"180";"Garn";"Daler";"3";"Skilling";"18";"";"";"";"";""
"1019552";"6";"Memel";"Gothenborg";"Rd";"25";"Matter";"Skilling";"15";"";"";"";"";"";"";"Matterwærd 25 Rdr."
"1019579";"1";"Memel";"Gothenborg";"Læster";"36";"Hørfrøe";"Daler";"27";"";"";"";"";"";"";""
"1019579";"2";"Memel";"Gothenborg";"Læster";"3 1/2";"Erter";"Daler";"1/2";"Skilling";"18";"";"";"";"";""
"1019579";"3";"Memel";"Gothenborg";"Degger";"15";"Oxehuder";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";""
"1019579";"4";"Memel";"Gothenborg";"Skok";"6";"Staver";"Skilling";"5";"";"";"";"";"";"";""
"1019597";"1";"Pillau";"Gothenborg";"Læster";"66";"Byg";"";"";"";"";"";"";"";"";""
"1019597";"2";"Pillau";"Gothenborg";"Schefl.";"23";"Byg";"Daler";"33";"Skilling";"8";"";"";"";"";""
"1019597";"3";"Pillau";"Gothenborg";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"1019611";"1";"Memel";"Gothenborg";"Læster";"75";"Hørfrøe";"Daler";"56";"Skilling";"12";"";"";"";"";""
"1019611";"2";"Memel";"Gothenborg";"Steen";"290 3/4";"Hamp";"Daler";"4 1/2";"Skilling";"17";"";"";"";"";""
"1019611";"3";"Memel";"Gothenborg";"Skok";"120";"Staver";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";""
"1019623";"1";"Kønigsberg";"Gothenborg";"Læst.";"65 3/5";"Hvede";"Daler";"65 1/2";"Skilling";"5";"";"";"";"";""
"1019634";"1";"Kønigsberg";"Gothenborg";"Læster";"66";"Hvede";"Daler";"66";"";"";"";"";"";"";""
"1019701";"1";"Memel";"Gothenborg";"Læster";"40";"Hørfrøe";"Daler";"30";"";"";"";"";"";"";""
"1019701";"2";"Memel";"Gothenborg";"Steen";"1990";"Hør";"Daler";"33";"Skilling";"8";"";"";"";"";""
"1019701";"3";"Memel";"Gothenborg";"Favne";"25";"Lægter";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"1019701";"4";"Memel";"Gothenborg";"Stk.";"180";"F. dehler";"Daler";"2";"Skilling";"12";"";"";"";"";""
"1019701";"5";"Memel";"Gothenborg";"Rd";"30";"Matter";"Skilling";"18";"";"";"";"";"";"";"Matter wærd 30 Rd."
"1019715";"1";"Kønigsberg";"Gothenborg";"Læster";"53";"Hvede";"Daler";"53";"";"";"";"";"";"";""
"1019715";"2";"Kønigsberg";"Gothenborg";"Læster";"23";"Hørfrøe";"";"";"";"";"";"";"";"";""
"1019715";"3";"Kønigsberg";"Gothenborg";"Schefl.";"2";"Hørfrøe";"Daler";"17";"Skilling";"14";"";"";"";"";""
"1019737";"1";"Pillau";"Gothenborg";"Læster";"70";"Hvede";"Daler";"70";"";"";"";"";"";"";""
"1019737";"2";"Pillau";"Gothenborg";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"1019747";"1";"Kønigsberg";"Gothenborg";"Læst.";"71 1/2";"Hvede";"";"";"";"";"";"";"";"";""
"1019747";"2";"Kønigsberg";"Gothenborg";"Schefel";"59 1/2";"Hvede";"Daler";"72 1/2";"";"";"";"";"";"";""
"1019752";"1";"Pillau";"Gothenborg";"Læster";"70";"Hvede";"";"";"";"";"";"";"";"";""
"1019752";"2";"Pillau";"Gothenborg";"Schefl.";"21";"Hvede";"Daler";"70";"Skilling";"14";"";"";"";"";""
"1019752";"3";"Pillau";"Gothenborg";"Rd.";"135";"Svienebøgster";"Daler";"1 1/2";"Skilling";"9";"";"";"";"";""
"1019764";"1";"Pillau";"Gothenborg";"Læster";"81 1/2";"Hvede";"Daler";"81 1/2";"";"";"";"";"";"";""
"1019764";"2";"Pillau";"Gothenborg";"Steen";"89 1/2";"Fier";"Daler";"1";"Skilling";"6";"";"";"";"";""
"1019764";"3";"Pillau";"Gothenborg";"Skok";"60";"Staver";"";"";"";"";"";"";"";"";""
"1019764";"4";"Pillau";"Gothenborg";"Stk.";"10";"Staver";"Daler";"1/2";"Skilling";"22";"";"";"";"";""
"1019764";"5";"Pillau";"Gothenborg";"Rd";"25";"Matter";"Skilling";"15";"";"";"";"";"";"";"Matter wærd 25 Rdr."
"1019775";"1";"Pillau";"Gothenborg";"Læster";"86";"Hvede";"";"";"";"";"";"";"";"";""
"1019775";"2";"Pillau";"Gothenborg";"Schefl.";"41";"Hvede";"Daler";"86 1/2";"Skilling";"5";"";"";"";"";""
"1019775";"3";"Pillau";"Gothenborg";"Skok";"20";"Staver";"Skilling";"15";"";"";"";"";"";"";""
"1019781";"1";"Pillau";"Gothenborg";"Steen";"1875 1/4";"Hamp";"Daler";"31";"Skilling";"13";"";"";"";"";""
"1019781";"2";"Pillau";"Gothenborg";"Læster";"60";"Hvede";"Daler";"60";"";"";"";"";"";"";""
"1019781";"3";"Pillau";"Gothenborg";"Tønde";"62 1/2";"Pryssing";"Daler";"3 1/2";"Skilling";"20";"";"";"";"";""
"1019815";"1";"Pillau";"Gothenborg";"Læster";"80";"Hvede";"Daler";"80";"";"";"";"";"";"";""
"1019815";"2";"Pillau";"Gothenborg";"Læster";"6";"Byg";"Daler";"3";"";"";"";"";"";"";""
"1019815";"3";"Pillau";"Gothenborg";"Rd";"1000";"Svinebøgster";"Daler";"12 1/2";"";"";"";"";"";"";"Sviinebøgster wærd 1000 Rd."
"1019832";"1";"Pillau";"Gothenborg";"Steen";"4715 1/2";"Hamp";"Daler";"78 1/2";"Skilling";"5";"";"";"";"";""
"1019832";"2";"Pillau";"Gothenborg";"Læster";"23 1/12";"Hørfrøe";"Daler";"17";"Skilling";"15";"";"";"";"";""
"1019832";"3";"Pillau";"Gothenborg";"Skok";"540";"Garn";"Daler";"10";"Skilling";"6";"";"";"";"";""
"1019832";"4";"Pillau";"Gothenborg";"Skok";"16";"Staver";"Skilling";"12";"";"";"";"";"";"";""
"1019842";"1";"Pillau";"Gothenborg";"Læster";"113";"Hvede";"Daler";"113";"";"";"";"";"";"";""
"1019842";"2";"Pillau";"Gothenborg";"Skok";"40";"Staver";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"1019842";"3";"Pillau";"Gothenborg";"Rd";"30";"Matter";"Skilling";"18";"";"";"";"";"";"";"Matter wærd 30 Rd."
"1055218";"1";"Riga";"Christiansund";"Læst";"49 1/3";"Rug";"Daler";"24 1/2";"Skilling";"8";"";"";"";"";""
"1055278";"1";"Kiøbenhavn";"Langesund";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055335";"1";"Kiøbenhavn";"Langesund";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055393";"1";"Kiøbenhavn";"Scheen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055421";"1";"Kiøbenhavn";"Bergen";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055444";"1";"Riga";"Arendahl";"Læst";"66 3/4";"Rug";"Daler";"33";"Skilling";"18";"";"";"";"";""
"1055477";"1";"Riga";"Arendahl";"Læster";"30";"Rug";"Daler";"15";"";"";"";"";"";"";""
"1055477";"2";"Riga";"Arendahl";"Læster";"25";"Hvede";"Daler";"25";"";"";"";"";"";"";""
"1055491";"1";"Riga";"Arendahl";"Læster";"80";"Rug";"Daler";"40";"";"";"";"";"";"";""
"1055521";"1";"Riga";"Arendahl";"Læster";"105";"Rug";"Daler";"52 1/2";"";"";"";"";"";"";""
"1055540";"1";"Riga";"Arendahl";"Læst";"55 1/3";"Hvede";"Daler";"55";"Skilling";"16";"";"";"";"";""
"1055563";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk vare";"";"";"";"";"";"";"";"";""
"1055630";"1";"Kiøbenhavn";"Friderichshald";"Partie";"-";"Byg";"";"";"";"";"";"";"";"";""
"1055691";"1";"Kiøbenhavn";"Friderichshald";"Partie";"-";"Byg m. m.";"";"";"";"";"";"";"";"";""
"1055704";"1";"Kiøbenhavn";"Christiania";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055744";"1";"Kiøbenhavn";"Callundborg og Norge";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055787";"1";"Færøe";"Kiøbenhavn";"-";"-";"Færørsk producter m. m.";"";"";"";"";"";"";"";"";""
"1055825";"1";"Kiøbenhavn";"Østerrisøer";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055840";"1";"Kiøbenhavn";"Friderichstad";"-";"-";"Ballast";"";"";"";"";"";"";"";"";""
"1055863";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk producter";"";"";"";"";"";"";"";"";""
"1055875";"1";"Riga";"Arendahl";"Læster";"90";"Rug";"Daler";"45";"";"";"";"";"";"";""
"1055895";"1";"Riga";"Arendahl";"Læster";"118";"Rug";"Daler";"59";"";"";"";"";"";"";""
"1055895";"2";"Riga";"Arendahl";"Læster";"6";"Byg";"Daler";"3";"";"";"";"";"";"";""
"1055913";"1";"Island";"Kiøbenhavn";"-";"-";"Islands producter";"";"";"";"";"";"";"";"";""
"1055936";"1";"Kragerøe";"Kiøbenhavn og Flensborg";"Tønder";"1095";"Fr. salt";"Daler";"30";"Skilling";"20";"";"";"";"";""
"1056045";"1";"Sand";"Kiøbenhavn";"Tønder";"1860";"Fr. salt";"Daler";"51 1/2";"Skilling";"8";"";"";"";"";""
"1056094";"1";"Østerrisøer";"Kiøbenhavn";"Tønder";"2797";"Fr. salt";"Daler";"77 1/2";"Skilling";"10";"";"";"";"";""
"1056094";"2";"Østerrisøer";"Kiøbenhavn";"Pund";"857";"Bleghvidt";"Skilling";"18";"";"";"";"";"";"";""
"1056130";"1";"Island";"Kiøbenhavn";"-";"-";"Islandsk producter";"";"";"";"";"";"";"";"";""
"1056157";"1";"Riga";"Bergen";"Læster";"71";"Rug";"Daler";"35 1/2";"";"";"";"";"";"";""
"1056183";"1";"Østerrisøer";"Kiøbenhavn";"-";"-";"Trælast";"";"";"";"";"";"";"";"";""
"1056212";"1";"Arendahl";"Kiøbenhavn";"Tønder";"1860";"Steenkull";"";"";"";"";"";"";"";"";""
"1056231";"1";"Kragerøe";"Kiøbenhavn";"Tønder";"1295";"Fiint salt";"Daler";"35 1/2";"Skilling";"23";"";"";"";"";""
"1056251";"1";"Riga";"Christiania";"Læster";"218";"Rug";"Daler";"109";"";"";"";"";"";"";""
"1056302";"1";"Kiøbenhavn";"Christiania";"Partie";"-";"Kornvare";"";"";"";"";"";"";"";"";""
"1056313";"1";"Kiøbenhavn";"Tronhiem";"Partie";"-";"Byg";"";"";"";"";"";"";"";"";""
