"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"962818";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962829";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962838";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962851";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962857";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962957";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"962983";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963022";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963060";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963104";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963124";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963146";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963150";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963165";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963190";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963197";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963202";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963215";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963224";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963236";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963247";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963269";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963278";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963357";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963363";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963700";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963794";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963801";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963831";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963845";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963861";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963872";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963897";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963908";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963931";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963941";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963949";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"963975";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"964090";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"964108";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964120";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964128";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964141";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964147";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964155";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964168";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964179";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964184";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964202";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964218";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964222";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964231";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964236";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964246";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964257";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964265";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964272";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964280";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964289";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964296";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"964300";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
